date,avg_efficiency,max_efficiency,open_price,count
2014-02-19,0.0004,0.001429,625.97,1.0
2014-02-20,0.0004,0.001429,623.09,0.0
2014-02-21,0.0004,0.001429,556.88,0.0
2014-02-22,0.0009628,0.001429,574.24,5.0
2014-02-23,0.0009349499999999999,0.001429,606.47,4.0
2014-02-24,0.000669475,0.001429,606.04,4.0
2014-02-25,0.001429,0.001429,540.24,1.0
2014-02-26,0.0008096666666666665,0.001429,537.04,3.0
2014-02-27,0.0007539666666666667,0.001429,581.65,3.0
2014-02-28,0.00015,0.001429,579.7,1.0
2014-03-01,0.0005333333333333334,0.001429,549.92,3.0
2014-03-02,0.0006746,0.001429,567.23,3.0
2014-03-03,0.0006865825,0.002,562.56,8.0
2014-03-04,0.00069,0.002,668.24,5.0
2014-03-05,0.0038181818333333332,0.002,666.24,3.0
2014-03-06,0.0042466036,0.002,664.52,3.0
2014-03-07,0.0006118166666666667,0.002,664.31,6.0
2014-03-08,0.0006854568,0.002,629.66,5.0
2014-03-09,0.0008071428571428572,0.002,616.31,7.0
2014-03-10,0.0008071428571428572,0.002,636.33,0.0
2014-03-11,0.00046962666666666665,0.002,627.95,6.0
2014-03-12,0.0011145,0.002,631.91,2.0
2014-03-13,0.00065,0.002,633.62,2.0
2014-03-14,0.0005,0.002,638.14,2.0
2014-03-15,0.00025,0.002,629.37,1.0
2014-03-16,0.00025,0.002,636.5,0.0
2014-03-17,0.0009002249999999999,0.002,630.92,4.0
2014-03-18,0.001429,0.002,621.838,1.0
2014-03-19,0.001429,0.002,613.896,0.0
2014-03-20,0.0005,0.002,609.745,1.0
2014-03-21,0.0005,0.002,588.294,3.0
2014-03-22,0.0007166666666666667,0.002,571.18,3.0
2014-03-23,0.000325,0.002,565.764,2.0
2014-03-24,0.0005915,0.002,562.507,4.0
2014-03-25,0.00065,0.002,585.026,2.0
2014-03-26,0.0008,0.002,583.482,1.0
2014-03-27,0.005655405400000001,0.002,580.257,2.0
2014-03-28,0.00038333333333333334,0.002,477.143,3.0
2014-03-29,0.00054745,0.002,501.713,4.0
2014-03-30,0.0007250000000000001,0.002,492.372,4.0
2014-03-31,0.0008734000000000001,0.002,462.299,5.0
2014-04-01,0.00087,0.002,457.0,4.0
2014-04-02,0.0005,0.002,479.137,1.0
2014-04-03,0.0007,0.002,436.444,4.0
2014-04-04,0.0007,0.002,445.664,0.0
2014-04-05,0.0007763333333333333,0.002,446.675,3.0
2014-04-06,0.0007000000000000001,0.002,463.397,3.0
2014-04-07,0.00070425,0.002,461.474,4.0
2014-04-08,0.00095,0.002,447.613,4.0
2014-04-09,0.0006666666666666666,0.002,453.177,3.0
2014-04-10,0.0006666666666666666,0.002,442.256,0.0
2014-04-11,0.0007619,0.002,363.71,1.0
2014-04-12,0.00055,0.002,420.889,4.0
2014-04-13,0.0009,0.002,421.461,2.0
2014-04-14,0.0005,0.002,414.828,1.0
2014-04-15,0.0008,0.002,458.373,3.0
2014-04-16,0.0009645,0.002,522.185,2.0
2014-04-17,0.0005,0.002,529.067,3.0
2014-04-18,0.0003145,0.002,495.798,2.0
2014-04-19,0.0003145,0.002,479.582,0.0
2014-04-20,0.000655,0.002,501.751,4.0
2014-04-21,0.003936936933333334,0.002,497.739,3.0
2014-04-22,0.0005916666666666667,0.002,495.455,6.0
2014-04-23,0.003936936933333334,0.002,488.359,3.0
2014-04-24,0.00046333333333333334,0.002,490.825,3.0
2014-04-25,0.0005,0.002,500.087,4.0
2014-04-26,0.00082375,0.002,461.705,8.0
2014-04-27,0.0005553333333333334,0.002,457.242,3.0
2014-04-28,0.0005,0.002,430.716,1.0
2014-04-29,0.0008651428571428571,0.002,439.983,7.0
2014-04-30,0.0009626666666666667,0.002,446.89,3.0
2014-05-01,0.0010114444444444444,0.002,447.633,9.0
2014-05-02,0.0026621621600000003,0.002,457.364,5.0
2014-05-03,0.0108108108,0.002,449.403,1.0
2014-05-04,0.000765475,0.002,438.517,4.0
2014-05-05,0.000964,0.002,434.782,2.0
2014-05-06,0.0004834,0.002,433.364,5.0
2014-05-07,0.00068,0.002,429.341,5.0
2014-05-08,0.0006000000000000001,0.002,438.679,4.0
2014-05-09,0.0020158301142857147,0.002,440.178,7.0
2014-05-10,0.0020158301142857147,0.002,450.456,0.0
2014-05-11,0.00277216216,0.002,453.92,5.0
2014-05-12,0.000875,0.002,438.303,2.0
2014-05-13,0.001429,0.002,441.531,2.0
2014-05-14,0.0024121158285714287,0.002,440.592,7.0
2014-05-15,0.00073238,0.002,444.136,5.0
2014-05-16,0.0034077385600000004,0.002,447.386,5.0
2014-05-17,0.0007,0.002,448.117,2.0
2014-05-18,0.00173810135,0.002,448.701,8.0
2014-05-19,0.0005,0.002,446.076,1.0
2014-05-20,0.00470432432,0.002,446.305,5.0
2014-05-21,0.0012000000000000001,0.002,485.8,2.0
2014-05-22,0.0006603166666666666,0.002,492.049,6.0
2014-05-23,0.00186708108,0.002,525.715,10.0
2014-05-24,0.0007,0.002,521.051,2.0
2014-05-25,0.0007619,0.002,525.228,1.0
2014-05-26,0.0007440000000000001,0.002,571.393,5.0
2014-05-27,0.0008048333333333333,0.002,582.588,6.0
2014-05-28,0.0008093333333333333,0.002,571.915,3.0
2014-05-29,0.004070270266666667,0.002,576.33,3.0
2014-05-30,0.0022257575833333335,0.002,568.177,6.0
2014-05-31,0.0005,0.002,615.687,1.0
2014-06-01,0.00125,0.002,623.693,1.0
2014-06-02,0.0005,0.002,629.645,4.0
2014-06-03,0.0007,0.002,660.55,2.0
2014-06-04,0.0005977375,0.002,666.774,8.0
2014-06-05,0.0008784613333333334,0.002,641.072,3.0
2014-06-06,0.0006686499999999999,0.002,659.283,6.0
2014-06-07,0.00070595906,0.002,653.522,5.0
2014-06-08,0.0003096666666666667,0.002,654.994,3.0
2014-06-09,0.0009782636363636363,0.002,655.64,11.0
2014-06-10,0.000875,0.002,650.042,2.0
2014-06-11,0.0007666666666666667,0.002,653.188,3.0
2014-06-12,0.0007666666666666667,0.002,633.428,0.0
2014-06-13,0.00074,0.002,585.696,5.0
2014-06-14,0.0012194999999999999,0.002,600.746,4.0
2014-06-15,0.0012194999999999999,0.002,575.928,0.0
2014-06-16,0.00037633333333333334,0.002,592.649,3.0
2014-06-17,0.00065,0.002,591.586,4.0
2014-06-18,0.0007566666666666667,0.002,609.767,6.0
2014-06-19,0.0009322499999999999,0.002,608.07,4.0
2014-06-20,0.0009872499999999998,0.002,597.402,4.0
2014-06-21,0.0004165,0.002,593.678,4.0
2014-06-22,0.0004165,0.002,595.904,0.0
2014-06-23,0.001945063642857143,0.002,602.161,7.0
2014-06-24,0.001997649357142857,0.002,593.97,7.0
2014-06-25,0.0005,0.002,581.809,1.0
2014-06-26,0.0006666666666666666,0.002,566.137,3.0
2014-06-27,0.0007763333333333333,0.002,581.297,3.0
2014-06-28,0.0037848485,0.002,599.077,3.0
2014-06-29,0.00075,0.002,596.332,2.0
2014-06-30,0.0007725018166666667,0.002,602.62,6.0
2014-07-01,0.0005096666666666666,0.002,641.391,3.0
2014-07-02,0.0004,0.002,641.037,1.0
2014-07-03,0.000457692,0.002,650.769,2.0
2014-07-04,0.0006333333333333333,0.002,644.646,3.0
2014-07-05,0.0006333333333333333,0.002,629.951,0.0
2014-07-06,0.0006333333333333333,0.002,631.772,0.0
2014-07-07,0.001230502725,0.002,635.463,4.0
2014-07-08,0.000725,0.002,622.57,4.0
2014-07-09,0.0009,0.002,625.221,1.0
2014-07-10,0.0007046666666666667,0.002,624.509,3.0
2014-07-11,0.00106300218,0.002,616.762,5.0
2014-07-12,0.00075,0.002,632.003,2.0
2014-07-13,0.00068225,0.002,633.713,4.0
2014-07-14,0.0008812666666666667,0.002,626.497,3.0
2014-07-15,0.0008507513624999999,0.002,619.315,8.0
2014-07-16,0.0038256036,0.002,621.586,3.0
2014-07-17,0.000707734975,0.002,616.8,4.0
2014-07-18,0.003392886375,0.002,623.089,4.0
2014-07-19,0.0007206333333333333,0.002,628.779,3.0
2014-07-20,0.0005,0.002,628.515,2.0
2014-07-21,0.0011265027249999999,0.002,623.9,4.0
2014-07-22,0.0009145,0.00316,622.211,2.0
2014-07-23,0.0007688763625,0.00316,621.551,8.0
2014-07-24,0.0010057031142857143,0.00316,619.415,7.0
2014-07-25,0.00063095,0.00316,601.733,2.0
2014-07-26,0.000877975,0.00316,601.089,4.0
2014-07-27,0.0005,0.00316,595.813,1.0
2014-07-28,0.0013030054499999998,0.00316,593.852,4.0
2014-07-29,0.0008626666666666666,0.00316,585.691,3.0
2014-07-30,0.004321272083333333,0.00316,584.725,6.0
2014-07-31,0.000961502725,0.00316,567.293,4.0
2014-08-01,0.0013030054499999998,0.00316,586.235,2.0
2014-08-02,0.0033901391000000004,0.00316,594.916,4.0
2014-08-03,0.0005,0.00316,589.333,1.0
2014-08-04,0.00114240436,0.00316,586.666,5.0
2014-08-05,0.0013030054499999998,0.00316,588.782,2.0
2014-08-06,0.0013030054499999998,0.00316,585.436,0.0
2014-08-07,0.0011397540875,0.00316,584.653,8.0
2014-08-08,0.0013030054499999998,0.00316,588.869,2.0
2014-08-09,0.0011349915875,0.00316,592.577,8.0
2014-08-10,0.001101502725,0.00316,589.372,4.0
2014-08-11,0.0007608000000000001,0.00316,591.061,5.0
2014-08-12,0.0005435866666666666,0.00316,576.368,3.0
2014-08-13,0.0005435866666666666,0.00316,569.642,0.0
2014-08-14,0.001210781411111111,0.00316,546.658,9.0
2014-08-15,0.0012496703,0.00316,505.974,9.0
2014-08-16,0.0012496703,0.00316,497.01,0.0
2014-08-17,0.0009006859315789474,0.00316,519.708,19.0
2014-08-18,0.0010284357555555557,0.00316,491.795,9.0
2014-08-19,0.00069259855,0.00316,461.46,12.0
2014-08-20,0.0011686703,0.00316,485.245,3.0
2014-08-21,0.0006720000000000001,0.00316,511.98,4.0
2014-08-22,0.0009982258555555556,0.00316,517.237,9.0
2014-08-23,0.0005,0.00316,514.043,1.0
2014-08-24,0.0007960015571428571,0.00316,498.075,7.0
2014-08-25,0.0011686703,0.00316,508.286,3.0
2014-08-26,0.0026944278833333332,0.00316,502.496,6.0
2014-08-27,0.0009013357555555555,0.00316,511.57,9.0
2014-08-28,0.0033901391000000004,0.00316,511.153,4.0
2014-08-29,0.0012000000000000001,0.00316,507.815,2.0
2014-08-30,0.0054772727500000005,0.00316,508.517,4.0
2014-08-31,0.00122280218,0.00316,504.249,5.0
2014-09-01,0.004070270266666667,0.00316,477.763,3.0
2014-09-02,0.00092598515,0.00316,474.879,6.0
2014-09-03,0.0010690013625,0.00316,477.426,8.0
2014-09-04,0.000888,0.00316,477.586,1.0
2014-09-05,0.0007258000000000001,0.00316,489.66,5.0
2014-09-06,0.0005,0.00316,483.342,1.0
2014-09-07,0.0008363333333333334,0.00316,484.83,3.0
2014-09-08,0.0008363333333333334,0.00316,482.278,0.0
2014-09-09,0.00025,0.00316,474.6,1.0
2014-09-10,0.000915002725,0.00316,475.26,4.0
2014-09-11,0.00120898515,0.00316,479.359,6.0
2014-09-12,0.00120898515,0.00316,479.749,0.0
2014-09-13,0.001429,0.00316,477.753,1.0
2014-09-14,0.001429,0.00316,479.002,0.0
2014-09-15,0.001091,0.00316,477.892,2.0
2014-09-16,0.00095700109,0.00535,475.371,10.0
2014-09-17,0.0007750000000000001,0.00535,466.057,8.0
2014-09-18,0.00102878218,0.00535,457.334,5.0
2014-09-19,0.0008554,0.00535,424.44,7.0
2014-09-20,0.0005,0.00535,394.796,1.0
2014-09-21,0.0010353369666666666,0.00535,408.904,3.0
2014-09-22,0.001292502725,0.00535,398.821,4.0
2014-09-23,0.0011020000000000001,0.00535,402.152,2.0
2014-09-24,0.0011020000000000001,0.00535,435.791,0.0
2014-09-25,0.0012960036333333333,0.00535,423.205,3.0
2014-09-26,0.001172475,0.00535,411.574,4.0
2014-09-27,0.00098225,0.00535,404.425,4.0
2014-09-28,0.000838,0.00535,399.52,2.0
2014-09-29,0.001333,0.00535,377.181,1.0
2014-09-30,0.0012853369666666666,0.00535,375.467,3.0
2014-10-01,0.0012853369666666666,0.00535,386.944,0.0
2014-10-02,0.001429,0.00535,383.988,1.0
2014-10-03,0.001429,0.00535,375.072,0.0
2014-10-04,0.001429,0.00535,359.512,0.0
2014-10-05,0.001429,0.00535,328.866,0.0
2014-10-06,0.0007206333333333333,0.00535,320.51,3.0
2014-10-07,0.001091,0.00535,330.079,2.0
2014-10-08,0.000993225,0.00535,336.187,4.0
2014-10-09,0.000993225,0.00535,352.94,0.0
2014-10-10,0.000961502725,0.00535,365.026,4.0
2014-10-11,0.000961502725,0.00535,361.562,0.0
2014-10-12,0.0009072500000000001,0.00535,362.299,4.0
2014-10-13,0.0013450036333333335,0.00535,378.549,3.0
2014-10-14,0.0010970027249999998,0.00535,390.414,4.0
2014-10-15,0.0013924,0.00535,400.87,5.0
2014-10-16,0.000797,0.00535,394.773,2.0
2014-10-17,0.000797,0.00535,382.556,0.0
2014-10-18,0.000797,0.00535,383.758,0.0
2014-10-19,0.000797,0.00535,391.442,0.0
2014-10-20,0.001282,0.00535,389.546,1.0
2014-10-21,0.001282,0.00535,382.845,0.0
2014-10-22,0.0025009602428571432,0.00535,386.475,7.0
2014-10-23,0.001,0.00535,383.158,1.0
2014-10-24,0.0010401821799999999,0.00535,358.417,5.0
2014-10-25,0.001429,0.00535,358.345,1.0
2014-10-26,0.0010353369666666666,0.00535,347.271,3.0
2014-10-27,0.0007559649999999999,0.00535,354.704,6.0
2014-10-28,0.0007559649999999999,0.00535,352.989,0.0
2014-10-29,0.0009301947866666667,0.00535,357.618,15.0
2014-10-30,0.0013555,0.00535,335.591,2.0
2014-10-31,0.0013555,0.00535,345.305,0.0
2014-11-01,0.0013555,0.00535,338.321,0.0
2014-11-02,0.001,0.00535,325.749,1.0
2014-11-03,0.001429,0.00535,325.892,1.0
2014-11-04,0.0009579660799999999,0.00535,327.554,5.0
2014-11-05,0.0009579660799999999,0.00535,330.492,0.0
2014-11-06,0.0009165,0.00535,339.486,2.0
2014-11-07,0.0008395,0.00535,349.29,2.0
2014-11-08,0.0008395,0.00535,342.415,0.0
2014-11-09,0.0013030054499999998,0.00535,345.488,2.0
2014-11-10,0.001545,0.00535,363.264,1.0
2014-11-11,0.001348,0.00535,366.924,3.0
2014-11-12,0.0013030054499999998,0.00535,367.695,2.0
2014-11-13,0.0008096666666666665,0.00535,423.561,3.0
2014-11-14,0.001282,0.00535,420.735,1.0
2014-11-15,0.0011646703,0.00535,397.818,3.0
2014-11-16,0.0006746,0.00535,376.133,3.0
2014-11-17,0.0013030054499999998,0.00535,387.882,2.0
2014-11-18,0.0034049527,0.00535,387.408,4.0
2014-11-19,0.0034049527,0.00535,375.198,0.0
2014-11-20,0.00079475,0.00535,380.555,4.0
2014-11-21,0.0012273333333333333,0.00535,357.84,3.0
2014-11-22,0.0012353369666666667,0.00535,350.848,3.0
2014-11-23,0.0009015027249999999,0.00535,352.92,4.0
2014-11-24,0.00087075,0.00535,367.573,4.0
2014-11-25,0.0009165,0.00535,376.901,2.0
2014-11-26,0.0009165,0.00535,375.348,0.0
2014-11-27,0.0004,0.00535,368.37,3.0
2014-11-28,0.0013733333333333334,0.00535,369.67,3.0
2014-11-29,0.00125,0.00535,376.447,2.0
2014-11-30,0.001333,0.00535,375.491,1.0
2014-12-01,0.0005,0.00535,378.047,1.0
2014-12-02,0.0005,0.00535,379.245,0.0
2014-12-03,0.00112,0.00535,381.315,1.0
2014-12-04,0.0013909999999999999,0.00535,375.01,2.0
2014-12-05,0.0010353369666666666,0.00535,369.604,3.0
2014-12-06,0.0013030054499999998,0.00535,376.854,2.0
2014-12-07,0.0013030054499999998,0.00535,374.785,0.0
2014-12-08,0.001282,0.00535,375.095,1.0
2014-12-09,0.0009661428571428571,0.00535,361.909,7.0
2014-12-10,0.0013836703,0.00535,352.219,3.0
2014-12-11,0.0108108108,0.00535,346.365,1.0
2014-12-12,0.0108108108,0.00535,350.833,0.0
2014-12-13,0.0014645,0.00535,352.381,2.0
2014-12-14,0.0010414999999999999,0.00535,347.376,4.0
2014-12-15,0.004458270266666667,0.00535,351.632,3.0
2014-12-16,0.0011966666666666666,0.00535,345.345,3.0
2014-12-17,0.002494980188888889,0.00535,327.062,9.0
2014-12-18,0.00081403698,0.00535,319.776,5.0
2014-12-19,0.001,0.00535,311.396,1.0
2014-12-20,0.0009684456555555555,0.00535,317.843,9.0
2014-12-21,0.0006661823166666667,0.00535,329.956,6.0
2014-12-22,0.0013883333333333334,0.00535,320.843,3.0
2014-12-23,0.001109,0.00535,331.886,3.0
2014-12-24,0.00160472542,0.00535,334.572,5.0
2014-12-25,0.001677406775,0.00535,322.534,4.0
2014-12-26,0.001545,0.00535,319.008,1.0
2014-12-27,0.001545,0.00535,327.924,0.0
2014-12-28,0.000937,0.00535,315.863,1.0
2014-12-29,0.0011070029066666668,0.00535,317.239,15.0
2014-12-30,0.0008331999999999999,0.00535,312.67,5.0
2014-12-31,0.001685406775,0.00535,310.737,4.0
2015-01-01,0.00138501793125,0.00535,320.193,16.0
2015-01-02,0.0017812090333333332,0.00535,314.249,3.0
2015-01-03,0.00144820218,0.00535,315.032,5.0
2015-01-04,0.000117,0.00535,281.082,1.0
2015-01-05,0.0023046720833333335,0.00535,264.195,12.0
2015-01-06,0.0013648360583333333,0.00535,274.474,12.0
2015-01-07,0.0016441254199999998,0.00535,286.189,5.0
2015-01-08,0.0014869498428571428,0.00535,294.337,7.0
2015-01-09,0.0012003125454545455,0.00535,283.349,11.0
2015-01-10,0.0014715423666666668,0.00535,287.303,3.0
2015-01-11,0.0010783560444444446,0.00535,274.796,9.0
2015-01-12,0.0013837729999999998,0.00535,265.66,6.0
2015-01-13,0.001545,0.00535,267.796,1.0
2015-01-14,0.001429,0.00535,225.861,1.0
2015-01-15,0.0013030054499999998,0.00535,178.103,2.0
2015-01-16,0.0013030054499999998,0.00535,209.844,0.0
2015-01-17,0.0013030054499999998,0.00535,208.097,2.0
2015-01-18,0.0013030054499999998,0.00535,199.26,0.0
2015-01-19,0.0012582504666666667,0.00535,210.339,9.0
2015-01-20,0.0013836703,0.00535,214.861,3.0
2015-01-21,0.001282,0.00535,211.315,1.0
2015-01-22,0.001282,0.00535,226.897,0.0
2015-01-23,0.001026502725,0.00535,233.406,4.0
2015-01-24,0.001429,0.00535,232.879,1.0
2015-01-25,0.001545,0.00535,247.847,1.0
2015-01-26,0.0015045862222222222,0.00535,253.718,9.0
2015-01-27,0.0018048756999999999,0.00535,273.473,3.0
2015-01-28,0.0015605276,0.00535,263.475,5.0
2015-01-29,0.0015605276,0.00535,233.915,0.0
2015-01-30,0.0017322090333333335,0.00535,233.513,3.0
2015-01-31,0.0017322090333333335,0.00535,226.425,0.0
2015-02-01,0.001333,0.00535,217.464,1.0
2015-02-02,0.00195731355,0.00535,226.972,2.0
2015-02-03,0.001397156775,0.00535,238.229,4.0
2015-02-04,0.0014041276,0.00535,227.268,5.0
2015-02-05,0.0014041276,0.00535,226.853,0.0
2015-02-06,0.00152820475,0.00535,217.111,8.0
2015-02-07,0.00152820475,0.00535,222.266,0.0
2015-02-08,0.00152820475,0.00535,227.754,0.0
2015-02-09,0.00152820475,0.00535,223.412,0.0
2015-02-10,0.0016556783125,0.00535,220.11,8.0
2015-02-11,0.0010599800333333331,0.00535,219.732,3.0
2015-02-12,0.0011890031142857142,0.00535,219.185,7.0
2015-02-13,0.001489906775,0.00535,221.764,4.0
2015-02-14,0.0012447142857142858,0.00535,235.427,7.0
2015-02-15,0.0013836703,0.00535,257.321,3.0
2015-02-16,0.0015255,0.00535,234.825,2.0
2015-02-17,0.0013836703,0.00535,233.843,3.0
2015-02-18,0.001560656775,0.00535,243.61,4.0
2015-02-19,0.0013030054499999998,0.00535,236.326,2.0
2015-02-20,0.001545,0.00535,240.283,1.0
2015-02-21,0.0029299260666666668,0.00535,243.779,6.0
2015-02-22,0.0029299260666666668,0.00535,244.534,0.0
2015-02-23,0.0012095036333333333,0.00535,235.977,6.0
2015-02-24,0.001545,0.00535,238.892,1.0
2015-02-25,0.00119675,0.00535,238.735,4.0
2015-02-26,0.0005,0.00535,237.47,1.0
2015-02-27,0.0017297090333333331,0.00535,236.426,6.0
2015-02-28,0.0010670021799999998,0.00535,253.52,5.0
2015-03-01,0.001333,0.00535,254.263,1.0
2015-03-02,0.001333,0.00535,260.202,0.0
2015-03-03,0.0009133333333333333,0.00535,275.67,3.0
2015-03-04,0.0009133333333333333,0.00535,281.99,0.0
2015-03-05,0.001168934,0.00535,273.092,7.0
2015-03-06,0.001168934,0.00535,276.178,0.0
2015-03-07,0.001429,0.00535,272.723,1.0
2015-03-08,0.0014715423666666668,0.00535,276.261,3.0
2015-03-09,0.0014715423666666668,0.00535,274.354,0.0
2015-03-10,0.0026371811,0.00535,289.607,8.0
2015-03-11,0.0011405,0.00535,291.76,4.0
2015-03-12,0.0005,0.00535,296.379,1.0
2015-03-13,0.001545,0.00535,294.354,1.0
2015-03-14,0.0011966666666666666,0.00535,285.337,3.0
2015-03-15,0.000325,0.00535,281.885,2.0
2015-03-16,0.0011970027249999999,0.00535,286.393,4.0
2015-03-17,0.0017221567749999998,0.00535,290.593,4.0
2015-03-18,0.002826492685714286,0.00535,285.505,7.0
2015-03-19,0.002826492685714286,0.00535,256.299,0.0
2015-03-20,0.0007619,0.00535,260.928,1.0
2015-03-21,0.0018005423666666665,0.00535,261.749,6.0
2015-03-22,0.001333,0.00535,260.025,1.0
2015-03-23,0.0010163333333333333,0.00535,267.96,3.0
2015-03-24,0.001,0.00535,266.74,1.0
2015-03-25,0.0010957173999999999,0.00535,245.595,7.0
2015-03-26,0.0010957173999999999,0.00535,246.197,0.0
2015-03-27,0.0010957173999999999,0.00535,248.532,0.0
2015-03-28,0.00125,0.00535,247.029,1.0
2015-03-29,0.0013030054499999998,0.00535,252.798,2.0
2015-03-30,0.0013030054499999998,0.00535,242.713,0.0
2015-03-31,0.0011627527249999999,0.00535,247.526,4.0
2015-04-01,0.0011627527249999999,0.00535,244.224,0.0
2015-04-02,0.001,0.00535,247.272,1.0
2015-04-03,0.001429,0.00535,253.005,1.0
2015-04-04,0.0015605276,0.00535,254.322,5.0
2015-04-05,0.000166,0.00535,253.697,1.0
2015-04-06,0.000166,0.00535,260.598,0.0
2015-04-07,0.00125158785,0.00535,255.492,6.0
2015-04-08,0.00195731355,0.00535,253.18,2.0
2015-04-09,0.00195731355,0.00535,245.022,0.0
2015-04-10,0.00195731355,0.00535,243.676,0.0
2015-04-11,0.001133752725,0.00535,236.072,4.0
2015-04-12,0.000976502725,0.00535,236.552,4.0
2015-04-13,0.00529727275,0.00535,236.153,2.0
2015-04-14,0.0016301595000000001,0.00535,224.587,4.0
2015-04-15,0.0013030054499999998,0.00535,219.159,2.0
2015-04-16,0.00134345475,0.00535,223.833,8.0
2015-04-17,0.0009015027249999999,0.00535,228.573,4.0
2015-04-18,0.00195731355,0.00535,222.882,2.0
2015-04-19,0.0013030054499999998,0.00535,223.356,2.0
2015-04-20,0.0010353369666666666,0.00535,222.6,3.0
2015-04-21,0.0017812090333333332,0.00535,224.626,3.0
2015-04-22,0.00195731355,0.00535,235.269,2.0
2015-04-23,0.00195731355,0.00535,234.176,2.0
2015-04-24,0.00195731355,0.00535,236.462,0.0
2015-04-25,0.0013016702999999999,0.00535,231.268,9.0
2015-04-26,0.001412752725,0.00535,226.39,4.0
2015-04-27,0.001412752725,0.00535,219.43,0.0
2015-04-28,0.0007619,0.00535,229.286,1.0
2015-04-29,0.0007619,0.00535,225.855,0.0
2015-04-30,0.0007619,0.00535,225.808,0.0
2015-05-01,0.0016131276,0.00535,236.145,5.0
2015-05-02,0.0016131276,0.00535,232.079,0.0
2015-05-03,0.0016131276,0.00535,234.93,0.0
2015-05-04,0.0016131276,0.00535,240.358,0.0
2015-05-05,0.0016131276,0.00535,239.018,0.0
2015-05-06,0.0016131276,0.00535,236.249,0.0
2015-05-07,0.001087,0.00535,229.782,3.0
2015-05-08,0.001087,0.00535,237.334,0.0
2015-05-09,0.001087,0.00535,243.863,0.0
2015-05-10,0.001087,0.00535,241.832,0.0
2015-05-11,0.0017812090333333332,0.00535,240.296,3.0
2015-05-12,0.001383752725,0.00535,242.158,4.0
2015-05-13,0.001383752725,0.00535,241.112,0.0
2015-05-14,0.001383752725,0.00535,236.377,0.0
2015-05-15,0.0013030054499999998,0.00535,236.929,2.0
2015-05-16,0.001282,0.00535,237.605,1.0
2015-05-17,2.016e-05,0.00535,236.153,1.0
2015-05-18,2.016e-05,0.00535,236.802,0.0
2015-05-19,0.0008,0.00535,233.128,1.0
2015-05-20,0.0008,0.00535,231.947,0.0
2015-05-21,0.0008,0.00535,234.018,0.0
2015-05-22,0.0008,0.00535,235.344,0.0
2015-05-23,0.0008,0.00535,240.348,0.0
2015-05-24,0.0008,0.00535,238.872,0.0
2015-05-25,0.0007729999999999999,0.00535,240.953,2.0
2015-05-26,0.0007729999999999999,0.00535,237.11,0.0
2015-05-27,0.0013030054499999998,0.00535,237.116,2.0
2015-05-28,0.00195731355,0.00535,237.283,2.0
2015-05-29,0.0018005423666666665,0.00535,237.408,6.0
2015-05-30,0.0015245212714285715,0.00535,237.096,7.0
2015-05-31,0.0015245212714285715,0.00535,233.345,0.0
2015-06-01,0.0015245212714285715,0.00535,230.19,0.0
2015-06-02,0.001,0.00535,222.894,1.0
2015-06-03,0.000988,0.00535,225.803,5.0
2015-06-04,0.0018198757,0.00535,225.874,3.0
2015-06-05,0.0011125,0.00535,224.324,4.0
2015-06-06,0.0011125,0.00535,224.952,0.0
2015-06-07,0.0011125,0.00535,225.619,0.0
2015-06-08,0.0013030054499999998,0.00535,222.881,2.0
2015-06-09,0.0013030054499999998,0.00535,228.489,0.0
2015-06-10,0.0013030054499999998,0.00535,229.048,0.0
2015-06-11,0.00195731355,0.00535,228.803,2.0
2015-06-12,0.0013837729999999998,0.00535,229.705,6.0
2015-06-13,0.0013030054499999998,0.00535,229.982,2.0
2015-06-14,0.0013030054499999998,0.00535,232.402,0.0
2015-06-15,0.001,0.00535,233.543,1.0
2015-06-16,0.001545,0.00535,236.823,1.0
2015-06-17,0.001545,0.00535,250.895,0.0
2015-06-18,0.00195731355,0.00535,249.284,2.0
2015-06-19,0.00195731355,0.00535,249.007,0.0
2015-06-20,0.0010353369666666666,0.00535,244.606,3.0
2015-06-21,0.0010353369666666666,0.00535,245.212,0.0
2015-06-22,0.0014715423666666668,0.00535,243.944,3.0
2015-06-23,0.000909,0.00535,246.99,1.0
2015-06-24,0.0005,0.00535,244.296,1.0
2015-06-25,0.001681900281818182,0.00535,240.515,11.0
2015-06-26,0.0016301595000000001,0.00535,242.799,4.0
2015-06-27,0.0016048757,0.00535,243.594,3.0
2015-06-28,0.0016301595000000001,0.00535,250.99,4.0
2015-06-29,0.001429,0.00535,249.011,1.0
2015-06-30,0.001446073311111111,0.00535,257.064,9.0
2015-07-01,0.001446073311111111,0.00535,263.072,0.0
2015-07-02,0.001446073311111111,0.00535,258.621,0.0
2015-07-03,0.0009,0.00535,255.412,1.0
2015-07-04,0.0009,0.00535,256.336,0.0
2015-07-05,0.00195731355,0.00535,260.886,2.0
2015-07-06,0.001003,0.00535,271.913,2.0
2015-07-07,0.0012453,0.00535,269.03,3.0
2015-07-08,0.0012453,0.00535,266.207,0.0
2015-07-09,0.001282,0.00535,270.785,1.0
2015-07-10,0.001282,0.00535,269.228,0.0
2015-07-11,0.001282,0.00535,284.894,0.0
2015-07-12,0.00195731355,0.00535,293.115,2.0
2015-07-13,0.0014134999999999998,0.00535,310.867,2.0
2015-07-14,0.0016320317749999999,0.00535,292.054,8.0
2015-07-15,0.001428,0.00535,287.464,2.0
