row_index,owned
244,0.9236816763877868
245,0.92078697681427
246,0.9464831352233888
247,0.8032373785972595
248,0.8421871662139893
249,0.9167563915252686
250,0.9710714221000672
251,0.9207105040550232
252,0.9517118334770204
253,0.8748337626457214
254,0.8252890706062317
255,0.9873643517494202
256,0.9651099443435668
257,0.9428635239601136
259,0.9364409446716307
260,0.8379644155502319
263,0.8981999158859253
264,0.8477901220321655
265,0.948654055595398
266,0.9481079578399658
267,0.971634805202484
268,0.867953896522522
269,0.9081509113311768
271,0.9457244277000428
272,0.9504230618476868
273,0.8805092573165894
274,0.9896625280380248
275,0.9710841178894044
276,0.8991585373878479
277,0.9772512912750244
278,0.9558499455451964
279,0.9176604151725768
280,0.8514715433120728
281,0.8750176429748535
282,0.8711665272712708
283,0.8327000737190247
284,0.9754235148429872
285,0.9912068247795104
286,0.9780976176261902
287,0.9210948348045348
288,0.925227165222168
289,0.951507568359375
290,0.977931797504425
291,0.8601721525192261
293,0.9727493524551392
294,0.9744619727134703
295,0.986099660396576
296,0.968371033668518
297,0.9702270030975342
299,0.9443091750144958
301,0.938401460647583
302,0.9887162446975708
304,0.9634310007095336
305,0.9532482028007508
306,0.9916115403175354
307,0.9286960959434508
308,0.8740507960319519
309,0.9055806398391724
310,0.9358028769493104
311,0.9417913556098938
312,0.9636964201927184
314,0.8429321050643921
315,0.8184041976928711
316,0.9189860820770264
317,0.9512603878974916
319,0.8232168555259705
320,0.9261751174926758
321,0.9964749217033386
322,0.9922804832458496
323,0.9920083284378052
324,0.886419415473938
326,0.9554779529571532
327,0.9062318801879884
328,0.910670816898346
329,0.9897100329399108
330,0.8542730808258057
331,0.8155021071434021
332,0.8925925493240356
333,0.9473243355751038
334,0.9815371632575988
335,0.9317438006401062
336,0.8251690864562988
337,0.8276541233062744
338,0.9767819046974182
339,0.9723209738731384
340,0.9750637412071228
341,0.8467679023742676
343,0.8512448668479919
344,0.960106074810028
345,0.9607019424438475
346,0.9540687203407288
347,0.925774335861206
348,0.9266183376312256
349,0.926865577697754
350,0.8584383726119995
352,0.9785111546516418
353,0.9817326664924622
354,0.8106988072395325
355,0.9701595902442932
356,0.9807366132736206
357,0.9882628321647644
359,0.9607637524604796
360,0.8046674728393555
361,0.910444974899292
362,0.980422854423523
363,0.8326793313026428
364,0.9794930815696716
365,0.825627326965332
366,0.8272990584373474
368,0.8703755140304565
369,0.9350224137306212
370,0.8011503219604492
371,0.9609320163726808
372,0.9460920095443726
373,0.9983522891998292
374,0.8580517172813416
375,0.9212577939033508
376,0.9329944252967834
378,0.9561427235603333
380,0.8374842405319214
381,0.8972312808036804
382,0.8481559753417969
384,0.9130722880363464
385,0.9335139989852904
386,0.9102489948272704
387,0.8917620778083801
388,0.9294890761375428
389,0.8765732645988464
391,0.9790512323379515
392,0.9613448977470398
393,0.8846662640571594
394,0.8826121687889099
395,0.9052098989486694
396,0.9381343722343444
397,0.9775984287261964
398,0.9254644513130188
399,0.997825801372528
400,0.9924672245979308
402,0.969973921775818
404,0.8134630918502808
405,0.8977842926979065
407,0.9746334552764891
408,0.9788938164711
409,0.9703848361968994
410,0.9155654311180116
411,0.9937556982040404
412,0.8932412266731262
413,0.9952778816223145
414,0.9643841981887816
416,0.9961353540420532
417,0.935612678527832
418,0.9335548877716064
419,0.8690242767333984
420,0.9754927158355712
421,0.905655324459076
422,0.8631401658058167
423,0.9046202898025512
424,0.9359428882598876
425,0.8557189106941223
426,0.946784496307373
427,0.868060827255249
428,0.9923529028892516
429,0.9581435322761536
430,0.9766039252281188
431,0.9198182225227356
433,0.9651921987533568
434,0.9966296553611756
435,0.9861583113670348
437,0.9064030647277832
438,0.8268163800239563
439,0.8325501680374146
440,0.9409528970718384
441,0.9818935394287108
442,0.9459170699119568
443,0.9467856287956238
444,0.9773722290992736
445,0.963586688041687
447,0.9892951846122742
448,0.8401929140090942
449,0.901161015033722
450,0.8307347297668457
451,0.9719602465629578
452,0.9644908308982848
454,0.8847823143005371
455,0.8271270394325256
456,0.9656214118003844
457,0.8508209586143494
458,0.9157745838165284
459,0.98511004447937
460,0.9727134704589844
461,0.8958243727684021
462,0.8461995720863342
463,0.9599604606628418
465,0.9912104606628418
466,0.9687474370002748
467,0.8331637382507324
468,0.9059618711471558
469,0.9543880224227904
470,0.9013017416000366
472,0.869559109210968
473,0.972618043422699
474,0.94527930021286
475,0.917582869529724
476,0.9752401113510132
477,0.8998052477836609
478,0.9870251417160034
479,0.9198683500289916
480,0.9155248403549194
481,0.8991448879241943
482,0.921567440032959
483,0.8643263578414917
484,0.942698061466217
485,0.9339781403541564
486,0.9679712057113647
487,0.9522116780281068
488,0.9510871767997742
489,0.902357816696167
490,0.9859899282455444
491,0.9341904520988464
492,0.9514700174331664
493,0.9215815663337708
494,0.9721004962921144
495,0.962183713912964
497,0.8903144001960754
498,0.926216959953308
499,0.9257858991622924
500,0.8623844981193542
501,0.8669811487197876
502,0.9849469661712646
504,0.8712266087532043
506,0.9739389419555664
507,0.987654745578766
508,0.9302430152893066
509,0.9867480993270874
512,0.8759520053863525
513,0.9780404567718506
514,0.9777681231498718
516,0.8864171504974365
517,0.9864267706871032
518,0.818037748336792
519,0.8638039231300354
520,0.9633157849311828
521,0.9328376650810242
522,0.8138622045516968
525,0.9390680193901062
526,0.9788195490837096
527,0.995225429534912
528,0.8998520374298096
529,0.9522613286972046
530,0.9598158597946168
531,0.9631670713424684
532,0.9654551148414612
533,0.9828961491584778
535,0.9378792643547058
536,0.8479679822921753
537,0.9027647376060486
538,0.8987162113189697
539,0.9708451628684998
540,0.9666391015052797
541,0.8388198614120483
542,0.9357480406761168
543,0.8429555296897888
544,0.9663189649581908
545,0.8945700526237488
546,0.8772109746932983
547,0.939083218574524
548,0.8874917030334473
549,0.8620139956474304
550,0.8018982410430908
551,0.9759600758552552
552,0.8720831274986267
554,0.9761962890625
555,0.90855872631073
556,0.9368091821670532
558,0.8172587752342224
560,0.8886256217956543
561,0.8866550326347351
562,0.922209620475769
563,0.9609580039978028
564,0.8647208213806152
565,0.8795040249824524
566,0.8069610595703125
567,0.8502083420753479
568,0.9090540409088136
569,0.9129369854927064
570,0.898148775100708
572,0.8386237025260925
573,0.8906456232070923
574,0.8959295153617859
575,0.8023396730422974
576,0.8789072632789612
577,0.902085542678833
578,0.9673476815223694
581,0.9883549213409424
582,0.9548792243003844
583,0.93905508518219
584,0.8384256362915039
585,0.8866857290267944
587,0.822655975818634
588,0.8777375221252441
589,0.9776426553726196
590,0.9159489870071412
592,0.970684826374054
593,0.9910308122634888
594,0.9746915698051452
595,0.9865259528160096
596,0.9889257550239564
597,0.917812705039978
598,0.9530720710754396
599,0.8561591506004333
600,0.993002712726593
601,0.9333534240722656
602,0.8876297473907471
603,0.9189685583114624
604,0.9586383700370787
605,0.9172579050064088
606,0.8056315779685974
607,0.9090073704719543
608,0.9747605323791504
609,0.9617470502853394
610,0.9790927171707152
611,0.9821510314941406
612,0.9034172892570496
613,0.9093601107597352
614,0.9818552732467652
615,0.929270565509796
616,0.9782665371894836
617,0.8519770503044128
618,0.8911319375038147
619,0.9944028258323668
620,0.9960098266601562
621,0.8961228728294373
622,0.9179011583328248
623,0.801058828830719
624,0.9656084775924684
625,0.8294863700866699
626,0.8247154355049133
627,0.955797791481018
628,0.9853787422180176
629,0.8555100560188293
631,0.8584545850753784
632,0.9493682384490968
633,0.8241488933563232
634,0.982984185218811
636,0.9781167507171632
637,0.9777464866638184
638,0.8859398365020752
639,0.9445955157279968
640,0.9237746000289916
641,0.9267841577529908
642,0.995000660419464
643,0.9970092177391052
644,0.9872373342514038
645,0.9160473942756652
646,0.8248645663261414
648,0.9445161819458008
649,0.948961615562439
650,0.8658850789070129
651,0.9078491926193236
652,0.8808635473251343
653,0.9736281633377076
654,0.9821528792381288
655,0.9193717241287231
656,0.8689271807670593
657,0.9730695486068726
658,0.8730037212371826
660,0.843964159488678
661,0.944604218006134
662,0.8761032223701477
664,0.851553201675415
665,0.8284603953361511
666,0.9246333241462708
668,0.8441497087478638
669,0.9159631133079528
671,0.946764588356018
672,0.9819690585136414
673,0.8195812702178955
674,0.9160640239715576
675,0.8831883668899536
676,0.9466023445129396
677,0.9169020056724548
678,0.943520188331604
679,0.8573713898658752
680,0.8903515934944153
681,0.9452412724494934
683,0.9895972609519958
684,0.9936783909797668
687,0.998422384262085
688,0.971120297908783
689,0.983178436756134
690,0.8162447810173035
691,0.9373732209205629
692,0.91896253824234
693,0.9491192102432252
694,0.9086408615112304
696,0.9265421628952026
697,0.9965986609458924
699,0.9267958402633668
702,0.9672362804412842
703,0.9570727944374084
704,0.959888517856598
706,0.9742175340652466
707,0.9781182408332824
708,0.9955565333366394
709,0.99052095413208
710,0.9978750944137572
712,0.8842297196388245
713,0.9834877848625184
714,0.9695320129394532
715,0.897396445274353
716,0.916528344154358
717,0.8617780804634094
719,0.9298250079154968
720,0.9340797662734984
721,0.958962857723236
722,0.9006525874137878
724,0.916416585445404
725,0.8854700922966003
727,0.9103103280067444
728,0.9591120481491088
729,0.8493960499763489
730,0.8322648406028748
731,0.8233692049980164
732,0.8958023190498352
733,0.8559304475784302
734,0.8427019119262695
735,0.9472492337226868
736,0.9723269939422609
741,0.9254893660545348
742,0.9688803553581238
745,0.9538216590881348
746,0.8810009956359863
747,0.9425806999206544
748,0.83509361743927
749,0.8358774781227112
751,0.980213224887848
752,0.9489147067070008
753,0.961832880973816
754,0.847332239151001
755,0.963854968547821
756,0.9661017060279846
757,0.9744699001312256
758,0.986839234828949
759,0.9093738198280334
760,0.9509422779083252
761,0.8605647683143616
762,0.9855301380157472
764,0.9133551120758056
767,0.9758400321006776
769,0.8527684211730957
770,0.8131720423698425
771,0.9751319885253906
772,0.9098991751670836
773,0.9081969261169434
774,0.8440503478050232
775,0.9781437516212464
777,0.9564444422721864
778,0.9712315201759338
779,0.978415071964264
780,0.9711530208587646
781,0.906927525997162
782,0.9468466639518738
785,0.9838566780090332
786,0.94367116689682
787,0.925402581691742
790,0.8223109841346741
791,0.8300049901008606
792,0.9314466714859008
794,0.9034104943275452
796,0.8940357565879822
797,0.8604804277420044
798,0.9665320515632628
799,0.9859949946403505
800,0.9857859015464784
801,0.8538910746574402
803,0.8550612926483154
804,0.9823448657989502
805,0.9539172649383544
806,0.907622456550598
807,0.8126066327095032
808,0.8835705518722534
809,0.9370840787887572
810,0.9764183163642884
811,0.8977828025817871
813,0.922338604927063
814,0.9429554343223572
815,0.8209620118141174
816,0.9822635054588318
817,0.9853357672691344
818,0.8496318459510803
819,0.9902668595314026
820,0.8558452129364014
821,0.9888898134231568
822,0.9869356751441956
823,0.9674833416938782
824,0.9822116494178772
825,0.8388636708259583
826,0.9119402170181274
827,0.932542324066162
828,0.9391730427742004
829,0.9683932662010192
830,0.8297144174575806
831,0.907968282699585
832,0.9700414538383484
833,0.9974011182785034
834,0.9864040613174438
835,0.9700192213058472
837,0.9695429801940918
838,0.9885421991348268
839,0.976945161819458
840,0.9251173734664916
841,0.95225191116333
842,0.8697206377983093
843,0.9537671208381652
844,0.9689250588417052
845,0.9464691281318665
846,0.9293354153633118
847,0.8903061747550964
848,0.9554834961891174
849,0.9931433200836182
850,0.8836643695831299
852,0.8293589949607849
854,0.96277916431427
855,0.9824287295341492
856,0.9377051591873168
857,0.9982684850692748
858,0.9931934475898744
859,0.9886330962181092
860,0.8888351321220398
861,0.8029496669769287
862,0.8698787689208984
863,0.9276134371757508
864,0.9388020038604736
865,0.8915795683860779
866,0.9915012121200562
867,0.8837919235229492
869,0.9956153631210328
870,0.9351792931556702
871,0.9548283219337464
872,0.9840270280838012
873,0.8985301852226257
875,0.8845595121383667
877,0.9202919006347656
878,0.9552027583122252
880,0.9827587008476256
883,0.9735299944877625
884,0.946206271648407
885,0.9879911541938782
886,0.9955665469169616
887,0.8846535682678223
888,0.9422609210014344
889,0.8939937353134155
890,0.8412485122680664
891,0.8481103181838989
892,0.9132461547851562
893,0.9702023267745972
894,0.8929088115692139
895,0.9422486424446106
896,0.9582290053367616
898,0.8890922665596008
899,0.9448320269584656
901,0.8754389882087708
902,0.9474658966064452
903,0.8540661931037903
905,0.9454997181892396
906,0.9365654587745668
907,0.9236387610435486
908,0.8662828207015991
910,0.9607601165771484
911,0.8682467937469482
912,0.9531853795051576
913,0.9801498055458068
914,0.8704590797424316
915,0.9181138277053832
918,0.8919918537139893
919,0.9258943200111388
920,0.9715869426727296
921,0.9429762363433838
922,0.90536630153656
923,0.804733395576477
924,0.864083468914032
925,0.8424820303916931
926,0.9401010274887084
927,0.954599916934967
928,0.9351007342338562
929,0.8442467451095581
930,0.8520665764808655
931,0.9413698315620422
932,0.8646425604820251
933,0.9565000534057616
934,0.9407134652137756
935,0.9635568261146544
936,0.942164957523346
937,0.950293779373169
938,0.9834169149398804
939,0.9751679301261902
940,0.8733507394790649
941,0.9732871055603028
942,0.9453961849212646
943,0.8512448668479919
944,0.9131317138671876
945,0.9644528031349182
946,0.9896818995475768
947,0.9829221963882446
948,0.8837060332298279
949,0.9082704782485962
950,0.8868173360824585
951,0.9441431760787964
952,0.990461528301239
953,0.9451363682746888
955,0.9389108419418336
956,0.8930249214172363
957,0.9518585801124572
958,0.9535865187644958
959,0.9595760703086852
960,0.9786686301231384
961,0.9561110138893129
962,0.9436451196670532
965,0.932244062423706
966,0.969016134738922
967,0.985382914543152
968,0.9522644281387328
969,0.914867639541626
970,0.939119279384613
971,0.9155285358428956
973,0.9604403376579284
974,0.8850700259208679
975,0.8817151784896851
976,0.901906669139862
977,0.8509840965270996
978,0.9552775025367736
979,0.9403598308563232
980,0.9838354587554932
981,0.985820174217224
982,0.8751654624938965
983,0.9547973275184632
984,0.9763848185539246
985,0.9880848526954652
988,0.8306335210800171
989,0.9908887147903442
991,0.9756475687026978
992,0.9629391431808472
994,0.9845319390296936
996,0.9682607054710388
997,0.9880848526954652
998,0.8581936955451965
999,0.9279659390449524
1000,0.9859078526496888
1001,0.9801239967346193
1002,0.8192929029464722
1003,0.8842136263847351
1004,0.9765819907188416
1005,0.839322566986084
1006,0.835241973400116
1007,0.9901180863380432
1008,0.995759904384613
1009,0.9410356283187866
1010,0.9076814651489258
1011,0.896713137626648
1012,0.8947523236274719
1013,0.982787787914276
1014,0.964228630065918
1015,0.9919030070304872
1016,0.9696063995361328
1017,0.9528022408485411
1018,0.8481236100196838
1019,0.801609992980957
1020,0.8444914221763611
1021,0.8541410565376282
1022,0.9698588848114014
1023,0.8560308218002319
1025,0.984899401664734
1026,0.9783341884613036
1027,0.9325748682022096
1028,0.8845858573913574
1030,0.8860060572624207
1032,0.8099099397659302
1033,0.941300332546234
1034,0.923694670200348
1035,0.9449836015701294
1036,0.9560554027557372
1037,0.9703436493873596
1038,0.9600296020507812
1039,0.8861457109451294
1040,0.970595359802246
1041,0.83881676197052
1042,0.9582923054695128
1043,0.9643890261650084
1044,0.8145722150802612
1045,0.8619454503059387
1046,0.9800410866737366
1047,0.8416353464126587
1048,0.9330739378929138
1049,0.9132649302482604
1050,0.9688856601715088
1051,0.9620477557182312
1052,0.91394704580307
1054,0.9273071885108948
1055,0.9535322189331056
1056,0.9429541826248168
1057,0.898090660572052
1058,0.9493285417556764
1059,0.9001393914222717
1060,0.9205247163772584
1061,0.863140344619751
1062,0.9293823838233948
1063,0.8832668662071228
1064,0.8650246858596802
1065,0.9671592116355896
1066,0.9275665879249572
1067,0.822372555732727
1068,0.98082834482193
1069,0.8962178230285645
1070,0.9632750153541564
1071,0.9365476965904236
1072,0.8684354424476624
1073,0.8824872374534607
1075,0.9756961464881896
1076,0.80072420835495
1077,0.8763037919998169
1079,0.863763689994812
1080,0.992198646068573
1081,0.9444218277931212
1083,0.8310750126838684
1085,0.8377742767333984
1086,0.9651484489440918
1087,0.993522584438324
1088,0.955755650997162
1089,0.921925961971283
1090,0.9107518196105956
1091,0.9742259979248048
1092,0.9057756066322328
1094,0.8726133108139038
1095,0.8337482810020447
1096,0.944699764251709
1097,0.9507162570953368
1099,0.8237284421920776
1100,0.9689199924468994
1101,0.8254732489585876
1102,0.9762662649154664
1103,0.9569412469863892
1104,0.9817012548446656
1105,0.8276255130767822
1106,0.8232207298278809
1107,0.96335631608963
1108,0.986108124256134
1109,0.8898642659187317
1110,0.8311901688575745
1111,0.849972665309906
1112,0.894670307636261
1113,0.9901387691497804
1114,0.9242345690727234
1115,0.9042362570762634
1117,0.9131461381912231
1118,0.9343273639678956
1119,0.9717893600463868
1120,0.9837604761123656
1121,0.9835389852523804
1122,0.9670016765594482
1123,0.9368301630020142
1124,0.96381276845932
1125,0.9832046627998352
1126,0.8558549284934998
1127,0.9509531855583192
1128,0.9775984287261964
1129,0.9069724082946776
1130,0.9964053630828856
1131,0.991195797920227
1134,0.9260289072990416
1135,0.9162147045135498
1136,0.944554328918457
1137,0.8255457282066345
1138,0.9798765182495116
1139,0.9632896780967712
1140,0.9749776124954224
1141,0.9402254819869996
1142,0.9411184191703796
1143,0.9777103066444396
1144,0.8864744305610657
1145,0.81989586353302
1146,0.9786659479141236
1147,0.9678622484207152
1148,0.9194061160087584
1149,0.8319851160049438
1150,0.9962705373764038
1151,0.8643383979797363
1152,0.9510319828987122
1153,0.982923686504364
1155,0.9497347474098206
1157,0.9020487070083618
1158,0.9658095240592957
1159,0.962261974811554
1160,0.8168522119522095
1161,0.8236992955207825
1162,0.8877744078636169
1163,0.9233106970787048
1164,0.879565417766571
1165,0.9013400673866272
1166,0.9296656250953674
1167,0.807204008102417
1168,0.8787896633148193
1169,0.8847225308418274
1170,0.9681637287139891
1171,0.9659106135368348
1172,0.8977342247962952
1174,0.9945127964019777
1175,0.9096651077270508
1176,0.9847944378852844
1177,0.8098905086517334
1178,0.8396030068397522
1179,0.9013394117355348
1180,0.8919601440429688
1181,0.9510638117790222
1182,0.9818076491355896
1183,0.955827534198761
1184,0.940093457698822
1185,0.9839030504226683
1188,0.9147810339927672
1190,0.8546547293663025
1191,0.9811305403709412
1192,0.8805282711982727
1193,0.9420796632766724
1194,0.9492327570915222
1195,0.8641647696495056
1196,0.9783511757850648
1197,0.941927134990692
1198,0.9098001718521118
1199,0.9730536341667176
1200,0.8538292050361633
1201,0.9074695706367492
1202,0.8521213531494141
1203,0.9688817262649536
1204,0.9901183247566224
1205,0.9236746430397034
1206,0.8573424220085144
1207,0.9380406737327576
1209,0.9809478521347046
1211,0.9652742743492126
1212,0.9664276838302612
1213,0.9222457408905028
1214,0.9748640656471252
1215,0.9051093459129332
1216,0.9425200819969176
1218,0.969729483127594
1219,0.9137946963310242
1220,0.8108819723129272
1221,0.9751523733139038
1222,0.9691688418388368
1223,0.8200144171714783
1224,0.9253318309783936
1225,0.9342358112335204
1226,0.8995163440704346
1228,0.8540304899215698
1229,0.8612508177757263
1230,0.8753718733787537
1231,0.8006128668785095
1232,0.9362394213676452
1233,0.8406609892845154
1234,0.8816883563995361
1235,0.8929458260536194
1236,0.9607853293418884
1237,0.8138413429260254
1238,0.9596559405326844
1239,0.8637520670890808
1240,0.9481146335601808
1241,0.9697578549385072
1242,0.9637318253517152
1243,0.9429172873497008
1244,0.9880351424217224
1245,0.8137564063072205
1246,0.9741652607917786
1247,0.98502916097641
1248,0.9312887787818908
1249,0.9632167220115662
1250,0.8485376238822937
1251,0.9451854825019836
1252,0.9628748297691344
1253,0.8833111524581909
1254,0.9143631458282472
1255,0.8043695688247681
1256,0.8429821133613586
1257,0.9752386808395386
1258,0.9719111323356628
1259,0.9912688732147216
1260,0.8279224634170532
1261,0.8403130173683167
1262,0.9390448927879332
1263,0.8171262741088867
1264,0.9850908517837524
1265,0.9623947739601136
1266,0.8026869893074036
1267,0.9132719039916992
1268,0.88150954246521
1269,0.9025029540061952
1270,0.9796751737594604
1271,0.8161743879318237
1274,0.9683283567428588
1275,0.9349353313446044
1276,0.9585731625556946
1278,0.9822799563407898
1279,0.9990890026092528
1280,0.9377515912055968
1281,0.8502914309501648
1282,0.9755580425262452
1284,0.9305601716041564
1285,0.9379824995994568
1286,0.9858044981956482
1287,0.8102945685386658
1288,0.8823444843292236
1289,0.9418200254440308
1290,0.8967668414115906
1291,0.9604043960571288
1293,0.8699328899383545
1294,0.8136014342308044
1295,0.8971255421638489
1297,0.9456236958503724
1298,0.9854119420051576
1299,0.9192606210708618
1300,0.9971840977668762
1301,0.9620809555053712
1302,0.8919023275375366
1303,0.9961252808570862
1304,0.974753737449646
1305,0.9671933054924012
1306,0.9861787557601928
1307,0.9789716005325316
1308,0.9476649761199952
1309,0.9930534958839417
1310,0.9990506768226624
1311,0.8806095123291016
1312,0.8638980984687805
1313,0.972550630569458
1314,0.956212878227234
1316,0.9589287638664246
1317,0.9779210686683656
1319,0.9855166077613832
1320,0.8430823087692261
1321,0.8941420316696167
1322,0.9941213726997375
1323,0.8864389657974243
1325,0.858708381652832
1326,0.9843467473983764
1327,0.8962421417236328
1328,0.980980098247528
1329,0.9191948175430298
1331,0.9588890671730042
1333,0.8845375180244446
1334,0.9902424216270448
1335,0.9860370755195618
1336,0.9930860996246338
1337,0.9822746515274048
1338,0.8487338423728943
1341,0.980993628501892
1342,0.9749167561531068
1343,0.8801175355911255
1345,0.9049867391586304
1346,0.9835094809532166
1348,0.9418007731437684
1349,0.9627086520195008
1350,0.9534666538238524
1351,0.9567030668258668
1352,0.8834712505340576
1353,0.8946793079376221
1354,0.8806179165840149
1357,0.9448882341384888
1358,0.9056577682495116
1359,0.9910974502563475
1360,0.911439061164856
1361,0.9824497699737548
1363,0.8938227891921997
1364,0.9173213243484496
1365,0.967141568660736
1366,0.9023070335388184
1367,0.862494707107544
1368,0.9905381202697754
1369,0.9354892373085022
1370,0.9522244334220886
1371,0.9698319435119628
1372,0.8267019987106323
1373,0.8272911310195923
1374,0.9819914698600768
1375,0.979510486125946
1376,0.9256967902183532
1377,0.8728217482566833
1378,0.8420351147651672
1379,0.9062103629112244
1380,0.9608996510505676
1381,0.9934056997299194
1382,0.944562554359436
1383,0.8253605365753174
1384,0.9194676876068116
1386,0.979726791381836
1387,0.829863429069519
1388,0.962075650691986
1389,0.9375426173210144
1390,0.9224899411201476
1391,0.800494372844696
1392,0.9372396469116212
1393,0.8985694050788879
1394,0.871972918510437
1396,0.9817436933517456
1397,0.9753506779670716
1398,0.912112832069397
1399,0.9116158485412598
1400,0.923381507396698
1401,0.9769044518470764
1402,0.9269973039627076
1403,0.8186643719673157
1404,0.8447039723396301
1405,0.9232636094093324
1406,0.9489943385124208
1407,0.9912933707237244
1408,0.9873972535133362
1409,0.9782096147537231
1410,0.8313694000244141
1411,0.875272274017334
1412,0.9528794884681702
1413,0.9560723900794984
1414,0.9107953310012816
1415,0.9926429390907288
1416,0.9836454391479492
1418,0.9198933839797974
1419,0.968065857887268
1420,0.9821363091468812
1421,0.910515546798706
1422,0.9475191831588744
1423,0.987708568572998
1424,0.8197894096374512
1426,0.9730534553527832
1427,0.9344896674156188
1428,0.9963172674179076
1429,0.9735401272773744
1430,0.9499137997627258
1431,0.9725836515426636
1432,0.9828500151634216
1433,0.98324316740036
1434,0.8078257441520691
1435,0.9430692791938782
1436,0.960923969745636
1437,0.9914255142211914
1438,0.8672296404838562
1439,0.8608685731887817
1440,0.8588548302650452
