row_index,date
1073,2018-04-17 17:02:48
1075,2018-04-17 17:02:48
1076,2018-04-17 17:02:48
1077,2018-04-17 21:17:12
1079,2018-04-17 21:17:12
1080,2018-04-17 21:17:12
1081,2018-04-17 21:22:10
1083,2018-04-17 21:22:10
1085,2018-04-17 22:25:27
1086,2018-04-17 22:25:27
1087,2018-04-18 16:47:48
1088,2018-04-18 16:47:48
1089,2018-04-18 16:47:48
1090,2018-04-18 18:46:28
1091,2018-04-18 18:46:28
1092,2018-04-18 20:38:18
1094,2018-04-20 08:00:32
1095,2018-04-20 08:00:32
1096,2018-04-20 08:00:32
1097,2018-04-20 08:00:32
1099,2018-04-20 13:59:15
1100,2018-04-21 20:51:43
1101,2018-04-21 20:51:43
1102,2018-04-23 14:27:36
1103,2018-04-23 14:27:36
1104,2018-04-23 14:27:36
1105,2018-04-23 14:27:36
1106,2018-04-23 15:13:37
1107,2018-04-23 15:13:37
1108,2018-04-23 15:13:37
1109,2018-04-23 15:13:37
1110,2018-04-23 15:13:37
1111,2018-04-23 17:38:23
1112,2018-04-24 00:36:25
1113,2018-04-24 00:36:25
1114,2018-04-24 00:36:25
1115,2018-04-24 01:34:45
1117,2018-04-24 22:51:57
1118,2018-04-25 22:25:55
1119,2018-04-25 22:25:55
1120,2018-04-25 22:25:55
1121,2018-04-25 22:25:55
1122,2018-04-26 02:02:50
1123,2018-04-26 16:13:09
1124,2018-04-26 18:19:39
1125,2018-04-26 18:19:39
1126,2018-04-26 18:19:39
1127,2018-04-27 02:17:31
1128,2018-04-27 02:17:31
1129,2018-04-27 02:17:31
1130,2018-04-27 02:17:31
1131,2018-04-27 02:17:31
1134,2018-04-27 19:43:08
1135,2018-04-27 19:43:08
1136,2018-04-28 12:52:25
1137,2018-04-29 15:45:29
1138,2018-04-29 22:04:06
1139,2018-04-29 22:04:06
1140,2018-04-29 22:04:06
1141,2018-04-29 22:04:06
1142,2018-04-29 22:04:06
1143,2018-04-29 22:04:06
1144,2018-04-29 22:04:06
1145,2018-04-30 15:34:15
1146,2018-05-01 00:09:24
1147,2018-05-02 22:53:09
1148,2018-05-02 22:55:23
1149,2018-05-03 03:26:38
1150,2018-05-03 03:26:38
1151,2018-05-03 03:26:38
1152,2018-05-03 03:26:38
1153,2018-05-03 03:26:38
1155,2018-05-03 11:39:17
1157,2018-05-04 15:30:56
1158,2018-05-04 19:51:44
1159,2018-05-04 21:31:16
1160,2018-05-04 21:36:13
1161,2018-05-04 21:36:13
1162,2018-05-06 10:41:30
1163,2018-05-06 10:41:30
1164,2018-05-06 10:41:30
1165,2018-05-07 00:45:36
1166,2018-05-07 00:49:25
1167,2018-05-07 02:55:22
1168,2018-05-07 16:48:06
1169,2018-05-08 03:11:19
1170,2018-05-08 03:11:19
1171,2018-05-08 03:11:19
1172,2018-05-08 03:11:19
1174,2018-05-09 00:25:54
1175,2018-05-09 00:25:54
1176,2018-05-09 15:51:44
1177,2018-05-09 15:51:44
1178,2018-05-09 15:51:44
1179,2018-05-10 15:26:58
1180,2018-05-10 19:53:22
1181,2018-05-10 19:53:22
1182,2018-05-10 19:53:22
1183,2018-05-10 19:53:22
1184,2018-05-10 21:29:39
1185,2018-05-12 19:24:09
1188,2018-05-13 01:55:01
1190,2018-05-13 01:55:01
1191,2018-05-13 16:51:17
1192,2018-05-13 22:39:17
1193,2018-05-13 22:39:17
1194,2018-05-13 23:38:02
1195,2018-05-13 23:46:58
1196,2018-05-13 23:46:58
1197,2018-05-13 23:46:58
1198,2018-05-14 07:54:53
1199,2018-05-14 07:54:53
1200,2018-05-14 07:54:53
1201,2018-05-14 07:54:53
1202,2018-05-14 07:54:53
1203,2018-05-14 07:54:53
1204,2018-05-14 07:54:53
1205,2018-05-14 09:38:46
1206,2018-05-14 09:38:46
1207,2018-05-14 09:50:03
1209,2018-05-14 09:50:03
1211,2018-05-14 09:50:03
1212,2018-05-14 09:50:03
1213,2018-05-14 09:50:03
1214,2018-05-14 09:50:03
1215,2018-05-14 10:00:53
1216,2018-05-15 13:22:15
1218,2018-05-16 20:35:32
1219,2018-05-17 00:28:55
1220,2018-05-18 01:49:17
1221,2018-05-18 01:49:17
1222,2018-05-18 01:49:17
1223,2018-05-18 06:21:10
1224,2018-05-18 06:21:10
1225,2018-05-18 06:21:10
1226,2018-05-18 06:21:10
1228,2018-05-18 17:52:54
1229,2018-05-19 13:29:08
1230,2018-05-20 00:19:36
1231,2018-05-20 00:19:36
1232,2018-05-20 02:30:38
1233,2018-05-20 02:30:38
1234,2018-05-20 11:09:27
1235,2018-05-20 16:42:37
1236,2018-05-21 00:04:44
1237,2018-05-21 00:04:44
1238,2018-05-21 15:15:59
1239,2018-05-21 23:01:31
1240,2018-05-22 06:06:47
1241,2018-05-22 06:06:47
1242,2018-05-22 06:06:47
1243,2018-05-22 06:06:47
1244,2018-05-22 15:10:04
1245,2018-05-22 15:10:04
1246,2018-05-22 22:43:00
1247,2018-05-22 22:43:00
1248,2018-05-22 22:43:00
1249,2018-05-22 23:04:23
1250,2018-05-24 22:43:58
1251,2018-05-24 22:43:58
1252,2018-05-24 22:43:58
1253,2018-05-24 22:43:58
1254,2018-05-24 23:43:16
1255,2018-05-24 23:43:16
1256,2018-05-25 19:30:50
1257,2018-05-25 19:30:50
1258,2018-05-25 19:30:50
1259,2018-05-25 19:30:50
1260,2018-05-25 19:30:50
1261,2018-05-25 19:30:50
1262,2018-05-25 19:30:50
1263,2018-05-25 19:30:50
1264,2018-05-27 13:00:16
1265,2018-05-28 18:38:18
1266,2018-05-29 02:20:59
1267,2018-05-29 02:20:59
1268,2018-05-29 02:20:59
1269,2018-05-29 02:20:59
1270,2018-05-29 06:08:00
1271,2018-05-29 21:00:47
1274,2018-05-31 22:24:36
1275,2018-05-31 22:46:12
1276,2018-06-01 00:30:44
1278,2018-06-01 00:30:44
1279,2018-06-01 16:52:20
1280,2018-06-01 17:02:55
1281,2018-06-01 17:02:55
1282,2018-06-02 01:25:34
1284,2018-06-02 18:02:22
1285,2018-06-02 18:02:22
1286,2018-06-02 23:37:04
1287,2018-06-03 15:22:29
1288,2018-06-03 15:22:29
1289,2018-06-04 18:37:16
1290,2018-06-04 18:37:16
1291,2018-06-04 23:27:09
1293,2018-06-04 23:27:09
1294,2018-06-04 23:27:09
1295,2018-06-04 23:27:09
1297,2018-06-05 00:39:57
1298,2018-06-05 00:39:57
1299,2018-06-05 00:39:57
1300,2018-06-05 00:39:57
1301,2018-06-05 00:39:57
1302,2018-06-06 16:57:45
1303,2018-06-06 16:57:45
1304,2018-06-06 16:57:45
1305,2018-06-06 16:57:45
1306,2018-06-06 16:57:45
1307,2018-06-06 16:57:45
1308,2018-06-06 16:57:45
1309,2018-06-06 16:59:59
1310,2018-06-06 16:59:59
1311,2018-06-06 16:59:59
1312,2018-06-06 16:59:59
1313,2018-06-06 16:59:59
1314,2018-06-06 16:59:59
1316,2018-06-06 21:20:19
1317,2018-06-07 12:09:15
1319,2018-06-08 00:35:40
1320,2018-06-08 00:35:40
1321,2018-06-08 00:35:40
1322,2018-06-08 00:35:40
1323,2018-06-08 00:35:40
1325,2018-06-08 00:35:40
1326,2018-06-08 14:30:53
1327,2018-06-08 14:30:53
1328,2018-06-08 14:30:53
1329,2018-06-09 00:32:15
1331,2018-06-09 00:32:15
1333,2018-06-09 00:47:19
1334,2018-06-09 20:25:31
1335,2018-06-10 08:29:16
1336,2018-06-10 08:29:16
1337,2018-06-10 08:29:16
1338,2018-06-10 08:29:16
1341,2018-06-10 08:29:16
1342,2018-06-10 08:29:16
1343,2018-06-12 01:02:39
1345,2018-06-12 01:09:48
1346,2018-06-12 01:09:48
1348,2018-06-12 01:17:19
1349,2018-06-12 01:17:19
1350,2018-06-12 01:17:19
1351,2018-06-12 01:17:19
1352,2018-06-12 01:17:19
1353,2018-06-12 01:17:19
1354,2018-06-12 18:09:09
1357,2018-06-12 21:24:52
1358,2018-06-13 13:30:43
1359,2018-06-13 13:30:43
1360,2018-06-13 17:39:30
1361,2018-06-13 17:39:30
1363,2018-06-14 14:34:35
1364,2018-06-14 14:34:35
1365,2018-06-14 14:34:35
1366,2018-06-14 14:34:35
1367,2018-06-14 22:47:48
1368,2018-06-14 22:47:48
1369,2018-06-14 22:54:12
1370,2018-06-14 22:54:12
1371,2018-06-15 13:47:06
1372,2018-06-15 13:47:06
1373,2018-06-16 00:55:48
1374,2018-06-16 00:55:48
1375,2018-06-16 01:12:03
1376,2018-06-18 02:34:49
1377,2018-06-18 02:34:49
1378,2018-06-18 02:34:49
1379,2018-06-19 00:54:00
1380,2018-06-19 00:54:00
1381,2018-06-19 00:54:00
1382,2018-06-19 00:54:00
1383,2018-06-19 00:54:00
1384,2018-06-19 00:54:00
1386,2018-06-19 21:44:31
1387,2018-06-19 21:44:31
1388,2018-06-19 21:44:31
1389,2018-06-19 21:44:31
1390,2018-06-20 14:19:25
1391,2018-06-20 22:29:22
1392,2018-06-20 22:29:22
1393,2018-06-20 22:29:22
1394,2018-06-21 00:24:49
1396,2018-06-21 00:27:20
1397,2018-06-21 00:27:20
1398,2018-06-21 00:27:20
1399,2018-06-21 00:27:20
1400,2018-06-21 00:27:20
1401,2018-06-21 00:27:20
1402,2018-06-21 18:20:54
1403,2018-06-22 20:28:35
1404,2018-06-23 00:50:13
1405,2018-06-23 00:50:13
1406,2018-06-23 11:41:06
1407,2018-06-24 17:04:55
1408,2018-06-24 17:04:55
1409,2018-06-26 00:42:34
1410,2018-06-26 00:44:46
1411,2018-06-26 00:44:46
1412,2018-06-26 09:41:08
1413,2018-06-26 09:41:08
1414,2018-06-26 17:39:45
1415,2018-06-27 22:11:08
1416,2018-06-27 22:11:08
1418,2018-06-29 20:47:06
1419,2018-06-29 20:47:06
1420,2018-06-29 20:47:06
1421,2018-06-29 23:21:56
1422,2018-06-30 00:39:36
1423,2018-06-30 00:39:36
1424,2018-06-30 00:39:36
1426,2018-07-01 01:29:17
1427,2018-07-01 01:29:17
1428,2018-07-01 12:04:18
1429,2018-07-01 12:04:18
1430,2018-07-01 12:04:18
1431,2018-07-01 12:04:18
1432,2018-07-01 12:04:18
1433,2018-07-01 12:04:18
1434,2018-07-01 12:04:18
1435,2018-07-01 12:04:18
1436,2018-07-01 12:04:18
1437,2018-07-01 23:35:24
1438,2018-07-01 23:35:24
1439,2018-07-02 04:23:47
1440,2018-07-02 04:23:47
1441,2018-07-02 04:23:47
1442,2018-07-02 04:23:47
1443,2018-07-02 04:23:47
1444,2018-07-03 01:01:33
1445,2018-07-03 01:01:33
1446,2018-07-03 01:01:33
1447,2018-07-03 01:01:33
1448,2018-07-03 01:01:33
1449,2018-07-03 08:45:34
1451,2018-07-03 17:26:06
1452,2018-07-04 00:33:18
1453,2018-07-04 00:33:18
1456,2018-07-05 15:25:40
1458,2018-07-05 21:30:30
1459,2018-07-05 21:30:30
1460,2018-07-05 21:30:30
1462,2018-07-05 23:24:10
1463,2018-07-05 23:24:10
1464,2018-07-05 23:24:10
1465,2018-07-05 23:24:10
1466,2018-07-05 23:24:10
1467,2018-07-06 06:22:46
1468,2018-07-06 06:22:46
1469,2018-07-06 20:03:50
1470,2018-07-06 20:03:50
1473,2018-07-06 22:50:15
1474,2018-07-06 22:50:15
1475,2018-07-06 22:50:15
1476,2018-07-06 22:50:15
1477,2018-07-07 00:55:51
1478,2018-07-07 00:55:51
1480,2018-07-07 00:55:51
1481,2018-07-07 11:12:48
1482,2018-07-07 11:12:48
1483,2018-07-07 11:12:48
1484,2018-07-09 19:00:41
1486,2018-07-10 01:08:58
1487,2018-07-10 01:08:58
1488,2018-07-10 01:08:58
1489,2018-07-10 17:21:07
1490,2018-07-10 17:21:07
1491,2018-07-11 20:41:51
1492,2018-07-11 20:41:51
1493,2018-07-12 15:24:12
1494,2018-07-12 17:35:32
1495,2018-07-12 17:35:32
1496,2018-07-12 17:35:32
1497,2018-07-17 00:48:19
1498,2018-07-17 00:48:19
1499,2018-07-18 07:52:15
1500,2018-07-19 00:13:39
1501,2018-07-19 01:08:07
1502,2018-07-19 01:17:09
1503,2018-07-19 13:46:39
1505,2018-07-19 20:52:12
1506,2018-07-19 20:52:12
1507,2018-07-19 20:52:12
1508,2018-07-19 20:52:12
1509,2018-07-19 20:52:12
1510,2018-07-20 05:16:54
1511,2018-07-20 05:16:54
1512,2018-07-20 05:16:54
1513,2018-07-20 05:16:54
1514,2018-07-20 05:16:54
1515,2018-07-20 05:16:54
1517,2018-07-21 19:36:24
1518,2018-07-23 04:37:25
1519,2018-07-23 04:37:25
1520,2018-07-23 04:37:25
1521,2018-07-23 04:37:25
1522,2018-07-23 04:37:25
1523,2018-07-23 08:33:25
1524,2018-07-23 08:33:25
1525,2018-07-23 15:08:17
1526,2018-07-23 22:37:44
1527,2018-07-23 22:56:53
1528,2018-07-23 22:56:53
1529,2018-07-23 22:56:53
1530,2018-07-24 19:13:20
1531,2018-07-24 19:13:20
1532,2018-07-24 19:13:20
1533,2018-07-24 19:13:20
1534,2018-07-24 19:13:20
1535,2018-07-24 19:13:20
1536,2018-07-24 19:13:20
1537,2018-07-24 20:50:16
1538,2018-07-24 20:50:16
1540,2018-07-24 20:50:16
1543,2018-07-25 00:56:08
1545,2018-07-25 13:42:23
1546,2018-07-25 13:42:23
1547,2018-07-25 13:42:23
1548,2018-07-25 13:42:23
1550,2018-07-25 13:42:23
1551,2018-07-25 17:53:04
1552,2018-07-25 18:45:02
1553,2018-07-27 01:22:29
1555,2018-07-27 01:32:00
1558,2018-07-27 01:33:43
1559,2018-07-27 01:33:43
1560,2018-07-28 20:50:15
1561,2018-07-29 14:12:05
1562,2018-07-30 11:45:47
1563,2018-07-30 11:45:47
1564,2018-07-30 11:45:47
1565,2018-07-30 11:45:47
1566,2018-07-30 11:45:47
1567,2018-07-30 11:45:47
1568,2018-07-31 00:45:56
1569,2018-07-31 00:45:56
1570,2018-07-31 00:45:56
1571,2018-07-31 01:04:48
1572,2018-07-31 01:04:48
1573,2018-07-31 01:04:48
1574,2018-07-31 01:04:48
1575,2018-07-31 01:04:48
1576,2018-07-31 01:04:48
1577,2018-07-31 01:04:48
1578,2018-07-31 01:04:48
1579,2018-07-31 01:04:48
1580,2018-07-31 01:04:48
1581,2018-07-31 01:04:48
1582,2018-07-31 01:04:48
1583,2018-07-31 01:04:48
1584,2018-07-31 01:04:48
1585,2018-07-31 23:22:07
1586,2018-07-31 23:22:07
1589,2018-08-01 00:11:01
1591,2018-08-01 10:52:14
1593,2018-08-01 10:52:14
1595,2018-08-01 10:52:14
1596,2018-08-01 10:52:14
1598,2018-08-01 10:52:14
1600,2018-08-03 20:53:22
1601,2018-08-03 20:53:22
1603,2018-08-03 20:53:22
1604,2018-08-03 20:53:22
1605,2018-08-04 00:13:24
1606,2018-08-04 06:12:33
1607,2018-08-04 06:12:33
1608,2018-08-05 13:38:22
1609,2018-08-05 13:38:22
1610,2018-08-05 13:38:22
1611,2018-08-05 13:38:22
1613,2018-08-05 14:47:45
1614,2018-08-05 14:47:45
1615,2018-08-05 14:47:45
1616,2018-08-05 14:47:45
1617,2018-08-05 18:09:14
1618,2018-08-05 18:09:14
1621,2018-08-07 01:15:03
1622,2018-08-07 01:15:03
1623,2018-08-07 16:02:16
1624,2018-08-07 16:02:16
1625,2018-08-07 16:02:16
1626,2018-08-07 16:02:16
1627,2018-08-07 16:02:16
1628,2018-08-11 09:47:39
1630,2018-08-11 09:47:39
1631,2018-08-11 09:47:39
1632,2018-08-11 09:47:39
1633,2018-08-11 21:04:03
1635,2018-08-13 16:56:27
1636,2018-08-13 17:00:38
1637,2018-08-13 17:00:38
1638,2018-08-16 02:12:59
1639,2018-08-16 02:12:59
1640,2018-08-16 02:12:59
1641,2018-08-16 02:12:59
1642,2018-08-16 02:12:59
1643,2018-08-16 02:12:59
1644,2018-08-16 02:12:59
1645,2018-08-16 02:12:59
1646,2018-08-16 02:12:59
1647,2018-08-16 02:24:16
1648,2018-08-18 23:13:30
1650,2018-08-18 23:13:30
1652,2018-08-21 23:45:16
1653,2018-08-22 15:50:53
1654,2018-08-23 23:15:15
1655,2018-08-23 23:58:48
1656,2018-08-23 23:58:48
1657,2018-08-24 18:22:22
1658,2018-08-24 18:22:22
1659,2018-08-24 18:22:22
1660,2018-08-27 23:37:58
1661,2018-08-27 23:37:58
1662,2018-08-27 23:37:58
1663,2018-08-28 23:33:56
1664,2018-08-28 23:33:56
1665,2018-08-28 23:54:43
1666,2018-08-28 23:54:43
1667,2018-08-28 23:54:43
1668,2018-08-28 23:54:43
1669,2018-08-29 21:15:52
1670,2018-08-29 21:15:52
1671,2018-09-01 00:35:21
1672,2018-09-01 00:35:21
1673,2018-09-01 00:35:21
1674,2018-09-01 00:35:21
1675,2018-09-01 00:35:21
1676,2018-09-01 17:06:56
1677,2018-09-01 17:06:56
1678,2018-09-01 17:06:56
1679,2018-09-01 17:06:56
1680,2018-09-02 02:52:46
1683,2018-09-02 10:29:15
1684,2018-09-02 10:29:15
1685,2018-09-03 07:44:01
1686,2018-09-03 07:44:01
1687,2018-09-03 07:44:01
1688,2018-09-03 07:44:01
1689,2018-09-03 07:44:01
1690,2018-09-04 00:02:12
1691,2018-09-04 00:02:12
1692,2018-09-04 00:02:12
1693,2018-09-04 00:02:12
1694,2018-09-06 04:01:59
1696,2018-09-07 14:10:11
1697,2018-09-07 23:59:36
1699,2018-09-09 18:55:51
1700,2018-09-09 18:55:51
1701,2018-09-09 19:48:56
1702,2018-09-09 19:48:56
1703,2018-09-09 19:48:56
1704,2018-09-11 00:26:10
1705,2018-09-11 00:26:10
1706,2018-09-11 00:26:10
1707,2018-09-12 09:19:31
1708,2018-09-12 09:19:31
1709,2018-09-14 00:22:47
1710,2018-09-14 00:22:47
1711,2018-09-14 00:22:47
1712,2018-09-15 00:48:15
1713,2018-09-15 13:58:19
1714,2018-09-15 13:58:19
1715,2018-09-15 13:58:19
1716,2018-09-15 13:58:19
1717,2018-09-15 13:58:19
1718,2018-09-15 13:58:19
1719,2018-09-15 13:58:19
1720,2018-09-16 16:29:20
1721,2018-09-16 16:29:20
1722,2018-09-16 16:29:20
1723,2018-09-16 16:29:20
1724,2018-09-17 01:30:26
1725,2018-09-17 01:30:26
1727,2018-09-17 19:40:03
1728,2018-09-17 19:40:03
1729,2018-09-17 19:40:03
1730,2018-09-18 00:56:43
1731,2018-09-18 00:56:43
1732,2018-09-18 00:56:43
1733,2018-09-18 01:03:12
1734,2018-09-18 01:03:12
1735,2018-09-18 01:03:12
1736,2018-09-18 01:27:08
1737,2018-09-18 01:27:08
1738,2018-09-19 22:34:23
1739,2018-09-19 22:34:23
1740,2018-09-20 23:18:18
1741,2018-09-21 13:22:55
1742,2018-09-22 00:23:31
1743,2018-09-22 00:23:31
1744,2018-09-22 18:27:18
1745,2018-09-22 18:27:18
1747,2018-09-22 18:27:18
1750,2018-09-24 15:28:59
1751,2018-09-24 15:28:59
1752,2018-09-24 15:28:59
1753,2018-09-27 14:45:30
1754,2018-09-27 14:45:30
1756,2018-09-27 20:34:54
1757,2018-09-27 20:40:40
1758,2018-09-27 20:40:40
1759,2018-09-29 00:19:47
1760,2018-09-29 00:19:47
1761,2018-09-29 20:47:12
1762,2018-10-01 23:43:39
1763,2018-10-03 00:25:01
1764,2018-10-03 00:40:26
1765,2018-10-03 00:40:26
1766,2018-10-03 00:40:26
1767,2018-10-03 11:51:13
1768,2018-10-03 19:35:31
1769,2018-10-03 22:01:11
1771,2018-10-03 22:03:43
1773,2018-10-03 22:03:43
1774,2018-10-03 22:03:43
1775,2018-10-04 03:53:03
1776,2018-10-04 03:53:03
1777,2018-10-05 17:07:05
1778,2018-10-05 17:07:05
1779,2018-10-05 23:30:23
1780,2018-10-05 23:30:23
1781,2018-10-05 23:30:23
1782,2018-10-08 23:14:29
1783,2018-10-08 23:14:29
1784,2018-10-08 23:14:29
1785,2018-10-08 23:30:12
1788,2018-10-09 19:37:39
1789,2018-10-09 20:21:21
1790,2018-10-09 20:21:21
1791,2018-10-09 23:46:53
1792,2018-10-10 13:05:59
1793,2018-10-11 09:12:21
1794,2018-10-11 09:12:21
1795,2018-10-11 09:12:21
1796,2018-10-11 09:12:21
1797,2018-10-11 23:08:15
1798,2018-10-11 23:08:15
1799,2018-10-13 20:31:41
1800,2018-10-13 20:31:41
1801,2018-10-15 23:31:20
1802,2018-10-15 23:31:20
1803,2018-10-15 23:31:20
1804,2018-10-16 03:25:06
1806,2018-10-16 03:25:06
1807,2018-10-16 03:25:06
1808,2018-10-16 03:25:06
1809,2018-10-16 03:30:56
1810,2018-10-16 20:25:40
1811,2018-10-16 23:34:25
1812,2018-10-17 21:46:05
1813,2018-10-17 21:46:05
1814,2018-10-17 21:46:05
1815,2018-10-17 23:14:25
1816,2018-10-17 23:14:25
1818,2018-10-18 21:18:24
1820,2018-10-20 00:10:38
1821,2018-10-21 10:31:50
1822,2018-10-21 17:47:19
1823,2018-10-22 23:43:06
1824,2018-10-22 23:43:06
1825,2018-10-22 23:43:06
1826,2018-10-22 23:43:06
1827,2018-10-22 23:43:06
1828,2018-10-22 23:47:08
1829,2018-10-22 23:52:39
1830,2018-10-23 13:38:00
1831,2018-10-23 13:38:00
1832,2018-10-24 00:53:27
1833,2018-10-24 00:53:27
1834,2018-10-24 00:53:27
1835,2018-10-25 01:47:50
1836,2018-10-25 01:47:50
1837,2018-10-25 18:49:14
1838,2018-10-25 18:49:14
1839,2018-10-26 13:38:45
1840,2018-10-26 13:38:45
1841,2018-10-26 18:17:13
1842,2018-10-26 18:17:13
1844,2018-10-26 18:17:13
1845,2018-10-26 19:31:54
1846,2018-10-26 19:31:54
1848,2018-10-26 19:56:04
1849,2018-10-29 22:56:14
1850,2018-10-30 00:03:51
1851,2018-10-30 00:03:51
1852,2018-10-30 17:02:10
1853,2018-10-31 20:53:20
1854,2018-10-31 20:53:20
1855,2018-10-31 20:53:20
1856,2018-11-02 00:11:41
1857,2018-11-02 00:11:41
1858,2018-11-03 10:02:40
1859,2018-11-03 10:02:40
1860,2018-11-03 20:45:01
1861,2018-11-03 20:48:57
1863,2018-11-03 20:48:57
1864,2018-11-03 20:48:57
1867,2018-11-05 23:28:19
1868,2018-11-07 03:09:12
1869,2018-11-07 03:09:12
1870,2018-11-07 04:52:18
1871,2018-11-07 04:52:18
1872,2018-11-07 21:31:43
1874,2018-11-09 09:13:45
1875,2018-11-09 09:13:45
1876,2018-11-09 09:13:45
1877,2018-11-10 00:00:40
1878,2018-11-10 00:00:40
1880,2018-11-13 00:23:28
1881,2018-11-13 00:23:28
1882,2018-11-13 00:30:13
1883,2018-11-13 23:27:36
1884,2018-11-13 23:27:36
1885,2018-11-13 23:29:43
1886,2018-11-13 23:34:37
1888,2018-11-13 23:34:37
1889,2018-11-13 23:34:37
1890,2018-11-13 23:37:33
1891,2018-11-13 23:37:33
1892,2018-11-13 23:37:33
1893,2018-11-13 23:48:35
1894,2018-11-13 23:48:35
1895,2018-11-14 23:30:36
1896,2018-11-14 23:36:17
1897,2018-11-14 23:36:17
1898,2018-11-14 23:36:17
1899,2018-11-14 23:36:17
1902,2018-11-16 20:46:39
1903,2018-11-16 20:46:39
1904,2018-11-16 20:46:39
1905,2018-11-16 20:46:39
1906,2018-11-16 20:46:39
1907,2018-11-17 19:53:49
1908,2018-11-17 19:53:49
1909,2018-11-17 19:53:49
1910,2018-11-17 19:53:49
1911,2018-11-17 19:54:36
1912,2018-11-18 10:46:21
1913,2018-11-18 10:46:21
1914,2018-11-20 01:51:03
1915,2018-11-20 01:51:03
1918,2018-11-20 06:27:47
1919,2018-11-20 06:27:47
1920,2018-11-21 05:55:25
1922,2018-11-26 23:25:51
1923,2018-11-28 21:01:17
1925,2018-11-28 21:01:17
1926,2018-11-28 21:01:17
1927,2018-11-28 21:36:56
1928,2018-11-29 10:37:34
1929,2018-11-30 00:13:39
1930,2018-11-30 00:13:39
1931,2018-11-30 00:13:39
1932,2018-11-30 10:11:21
1933,2018-11-30 10:11:21
1934,2018-11-30 10:11:21
1936,2018-11-30 10:11:21
1937,2018-11-30 10:11:21
1938,2018-12-02 19:11:28
1939,2018-12-02 19:11:28
1940,2018-12-04 16:03:55
1941,2018-12-04 16:03:55
1942,2018-12-04 16:03:55
1943,2018-12-04 16:03:55
1944,2018-12-07 05:03:49
1945,2018-12-07 05:03:49
1948,2018-12-07 23:44:55
1949,2018-12-10 00:10:37
1950,2018-12-10 14:21:05
1951,2018-12-10 14:21:05
1952,2018-12-12 01:08:51
1953,2018-12-12 01:08:51
1954,2018-12-12 01:08:51
1955,2018-12-12 21:23:14
1956,2018-12-12 21:23:14
1957,2018-12-12 21:23:14
1958,2018-12-14 23:54:53
1959,2018-12-15 11:45:15
1960,2018-12-15 11:45:15
1961,2018-12-15 11:45:15
1962,2018-12-18 23:50:35
1963,2018-12-19 02:47:43
1965,2018-12-24 23:43:22
1966,2018-12-24 23:43:22
1967,2018-12-25 19:37:23
1968,2018-12-25 19:37:23
1969,2018-12-25 19:37:23
1970,2018-12-27 00:09:37
1971,2018-12-28 01:07:29
1972,2018-12-28 01:07:29
1973,2018-12-28 22:55:30
1974,2018-12-28 23:19:05
1975,2018-12-28 23:19:05
1976,2019-01-01 00:28:16
1977,2019-01-01 06:41:37
1979,2019-01-01 06:41:37
1980,2019-01-01 06:41:37
1981,2019-01-02 09:18:28
1982,2019-01-03 00:11:01
1983,2019-01-03 00:45:37
1984,2019-01-03 00:45:37
1985,2019-01-03 00:48:39
1986,2019-01-03 00:48:39
1987,2019-01-03 00:48:39
1989,2019-01-03 00:48:39
1990,2019-01-03 00:48:39
1992,2019-01-06 18:25:46
1993,2019-01-06 18:25:46
1995,2019-01-07 23:58:40
1997,2019-01-07 23:58:40
1998,2019-01-08 00:02:05
1999,2019-01-08 00:02:05
2000,2019-01-08 00:54:06
2001,2019-01-08 00:54:06
2002,2019-01-08 00:54:06
2003,2019-01-08 00:54:06
2004,2019-01-09 00:13:38
2005,2019-01-12 00:05:00
2006,2019-01-12 00:05:00
2007,2019-01-16 23:59:08
2008,2019-01-16 23:59:08
2009,2019-01-16 23:59:08
2010,2019-01-18 00:20:24
2011,2019-01-18 12:43:45
2012,2019-01-18 12:43:45
2013,2019-01-19 09:17:35
2014,2019-01-19 09:17:35
2015,2019-01-22 03:20:46
2016,2019-01-22 03:20:46
2017,2019-01-22 03:20:46
2018,2019-01-22 03:20:46
2019,2019-01-24 05:59:51
2020,2019-01-24 05:59:51
2022,2019-01-25 00:24:40
2023,2019-01-25 00:24:40
2024,2019-01-26 02:53:31
2025,2019-01-26 02:53:31
2026,2019-01-26 02:53:31
2028,2019-01-26 02:53:31
2031,2019-01-26 10:00:12
2032,2019-01-26 22:00:55
2033,2019-01-26 22:00:55
2034,2019-01-26 22:00:55
2035,2019-01-27 20:28:49
2036,2019-01-27 20:28:49
2038,2019-01-28 05:25:29
2039,2019-01-28 05:25:29
2040,2019-01-28 05:26:46
2041,2019-01-28 05:34:45
2042,2019-01-30 10:13:08
2043,2019-01-30 10:24:12
2044,2019-01-30 10:24:12
2045,2019-01-30 10:24:12
2046,2019-01-30 10:24:12
2047,2019-01-30 21:01:46
2048,2019-01-30 21:01:46
2049,2019-02-03 17:42:31
2050,2019-02-03 17:42:31
2051,2019-02-03 17:42:31
2052,2019-02-03 20:52:04
2054,2019-02-04 00:03:28
2055,2019-02-04 00:03:28
2056,2019-02-06 00:09:01
2057,2019-02-06 00:09:01
2058,2019-02-06 00:09:01
2059,2019-02-06 00:09:01
2060,2019-02-06 03:43:54
2061,2019-02-06 03:43:54
2062,2019-02-06 03:43:54
2063,2019-02-06 03:43:54
2064,2019-02-06 03:43:54
2065,2019-02-06 03:43:54
2066,2019-02-06 03:43:54
