date,max possible,archaicity,max found,regression
2012-03-07,2.33e-05,3.78e-06,,9.318950747932398e-06
2012-03-08,2.33e-05,3.78e-06,,9.354451711614526e-06
2012-03-09,2.33e-05,3.78e-06,,9.389952675296655e-06
2012-03-10,2.33e-05,3.78e-06,1.906e-06,9.425453638978785e-06
2012-03-11,2.33e-05,3.78e-06,,9.460954602660914e-06
2012-03-12,2.33e-05,3.78e-06,,9.496455566343042e-06
2012-03-13,2.33e-05,3.78e-06,,9.53195653002517e-06
2012-03-14,2.33e-05,3.78e-06,,9.567457493707299e-06
2012-03-15,2.33e-05,3.78e-06,,9.602958457389427e-06
2012-03-16,2.33e-05,3.78e-06,,9.638459421071558e-06
2012-03-17,2.33e-05,3.78e-06,,9.673960384753686e-06
2012-03-18,2.33e-05,3.78e-06,,9.709461348435814e-06
2012-03-19,2.33e-05,3.78e-06,,9.744962312117943e-06
2012-03-20,2.33e-05,3.78e-06,,9.780463275800071e-06
2012-03-21,2.33e-05,3.78e-06,,9.8159642394822e-06
2012-03-22,2.33e-05,3.78e-06,,9.851465203164328e-06
2012-03-23,2.33e-05,3.78e-06,,9.886966166846458e-06
2012-03-24,2.33e-05,3.78e-06,,9.922467130528587e-06
2012-03-25,2.33e-05,3.78e-06,,9.957968094210715e-06
2012-03-26,2.33e-05,3.78e-06,,9.993469057892844e-06
2012-03-27,2.33e-05,3.78e-06,,1.0028970021574972e-05
2012-03-28,2.33e-05,3.78e-06,,1.00644709852571e-05
2012-03-29,2.33e-05,3.78e-06,,1.0099971948939231e-05
2012-03-30,2.33e-05,3.78e-06,,1.013547291262136e-05
2012-03-31,2.33e-05,3.78e-06,,1.0170973876303488e-05
2012-04-01,2.33e-05,3.78e-06,,1.0206474839985616e-05
2012-04-02,2.33e-05,3.78e-06,,1.0241975803667745e-05
2012-04-03,2.33e-05,3.78e-06,2.0053e-06,1.0277476767349873e-05
2012-04-04,2.33e-05,3.78e-06,,1.0312977731032003e-05
2012-04-05,2.33e-05,3.78e-06,,1.0348478694714132e-05
2012-04-06,2.33e-05,3.78e-06,,1.038397965839626e-05
2012-04-07,2.33e-05,3.78e-06,,1.0419480622078389e-05
2012-04-08,2.33e-05,3.78e-06,,1.0454981585760517e-05
2012-04-09,2.33e-05,3.78e-06,,1.0490482549442646e-05
2012-04-10,2.33e-05,3.78e-06,,1.0525983513124774e-05
2012-04-11,2.33e-05,3.78e-06,,1.0561484476806904e-05
2012-04-12,2.33e-05,3.78e-06,,1.0596985440489033e-05
2012-04-13,2.33e-05,3.78e-06,,1.0632486404171161e-05
2012-04-14,2.33e-05,3.78e-06,,1.066798736785329e-05
2012-04-15,2.33e-05,3.78e-06,,1.0703488331535418e-05
2012-04-16,2.33e-05,3.78e-06,,1.0738989295217547e-05
2012-04-17,2.33e-05,3.78e-06,,1.0774490258899677e-05
2012-04-18,2.33e-05,3.78e-06,,1.0809991222581805e-05
2012-04-19,2.33e-05,3.78e-06,,1.0845492186263934e-05
2012-04-20,2.33e-05,3.78e-06,,1.0880993149946062e-05
2012-04-21,2.33e-05,3.78e-06,2.325e-05,1.091649411362819e-05
2012-04-22,2.33e-05,3.78e-06,,1.095199507731032e-05
2012-04-23,2.33e-05,3.78e-06,,1.098749604099245e-05
2012-04-24,2.33e-05,3.78e-06,,1.1022997004674578e-05
2012-04-25,2.33e-05,3.78e-06,,1.1058497968356706e-05
2012-04-26,2.33e-05,3.78e-06,,1.1093998932038835e-05
2012-04-27,2.33e-05,3.78e-06,,1.1129499895720963e-05
2012-04-28,2.33e-05,3.78e-06,,1.1165000859403092e-05
2012-04-29,2.33e-05,3.78e-06,,1.120050182308522e-05
2012-04-30,2.33e-05,3.78e-06,,1.123600278676735e-05
2012-05-01,2.33e-05,3.78e-06,,1.1271503750449479e-05
2012-05-02,2.33e-05,3.78e-06,,1.1307004714131607e-05
2012-05-03,2.33e-05,3.78e-06,,1.1342505677813736e-05
2012-05-04,2.33e-05,3.78e-06,,1.1378006641495864e-05
2012-05-05,2.33e-05,3.78e-06,,1.1413507605177993e-05
2012-05-06,2.33e-05,3.78e-06,,1.1449008568860123e-05
2012-05-07,2.33e-05,3.78e-06,,1.1484509532542251e-05
2012-05-08,2.33e-05,3.78e-06,,1.152001049622438e-05
2012-05-09,2.33e-05,3.78e-06,,1.1555511459906508e-05
2012-05-10,2.33e-05,3.78e-06,,1.1591012423588637e-05
2012-05-11,2.33e-05,3.78e-06,,1.1626513387270765e-05
2012-05-12,2.33e-05,3.78e-06,,1.1662014350952895e-05
2012-05-13,2.33e-05,3.78e-06,,1.1697515314635024e-05
2012-05-14,2.33e-05,3.78e-06,,1.1733016278317152e-05
2012-05-15,2.33e-05,3.78e-06,,1.176851724199928e-05
2012-05-16,2.33e-05,3.78e-06,,1.1804018205681409e-05
2012-05-17,2.33e-05,3.78e-06,,1.1839519169363538e-05
2012-05-18,2.33e-05,3.78e-06,,1.1875020133045666e-05
2012-05-19,2.33e-05,3.78e-06,,1.1910521096727796e-05
2012-05-20,2.33e-05,3.78e-06,,1.1946022060409925e-05
2012-05-21,2.33e-05,3.78e-06,,1.1981523024092053e-05
2012-05-22,2.33e-05,3.78e-06,,1.2017023987774182e-05
2012-05-23,2.33e-05,3.78e-06,1.04e-05,1.205252495145631e-05
2012-05-24,2.33e-05,3.78e-06,,1.2088025915138438e-05
2012-05-25,2.33e-05,3.78e-06,,1.2123526878820569e-05
2012-05-26,2.33e-05,3.78e-06,,1.2159027842502697e-05
2012-05-27,2.33e-05,3.78e-06,,1.2194528806184826e-05
2012-05-28,2.33e-05,3.78e-06,,1.2230029769866954e-05
2012-05-29,2.33e-05,3.78e-06,,1.2265530733549082e-05
2012-05-30,2.33e-05,3.78e-06,,1.2301031697231211e-05
2012-05-31,2.33e-05,3.78e-06,,1.2336532660913341e-05
2012-06-01,2.33e-05,3.78e-06,,1.237203362459547e-05
2012-06-02,2.33e-05,3.78e-06,,1.2407534588277598e-05
2012-06-03,2.33e-05,3.78e-06,,1.2443035551959726e-05
2012-06-04,2.33e-05,3.78e-06,,1.2478536515641855e-05
2012-06-05,2.33e-05,3.78e-06,,1.2514037479323983e-05
2012-06-06,2.33e-05,3.78e-06,,1.2549538443006112e-05
2012-06-07,2.33e-05,3.78e-06,,1.2585039406688242e-05
2012-06-08,2.33e-05,3.78e-06,,1.262054037037037e-05
2012-06-09,2.33e-05,3.78e-06,,1.2656041334052499e-05
2012-06-10,2.33e-05,3.78e-06,,1.2691542297734627e-05
2012-06-11,2.33e-05,3.78e-06,,1.2727043261416756e-05
2012-06-12,2.33e-05,3.78e-06,,1.2762544225098884e-05
2012-06-13,2.33e-05,3.78e-06,,1.2798045188781014e-05
2012-06-14,2.33e-05,3.78e-06,,1.2833546152463143e-05
2012-06-15,2.33e-05,3.78e-06,,1.2869047116145271e-05
2012-06-16,2.33e-05,3.78e-06,,1.29045480798274e-05
2012-06-17,2.33e-05,3.78e-06,,1.2940049043509528e-05
2012-06-18,2.33e-05,3.78e-06,,1.2975550007191657e-05
2012-06-19,2.33e-05,3.78e-06,,1.3011050970873787e-05
2012-06-20,2.33e-05,3.78e-06,,1.3046551934555915e-05
2012-06-21,2.33e-05,3.78e-06,,1.3082052898238044e-05
2012-06-22,2.33e-05,3.78e-06,,1.3117553861920172e-05
2012-06-23,2.33e-05,3.78e-06,,1.31530548256023e-05
2012-06-24,2.33e-05,3.78e-06,,1.318855578928443e-05
2012-06-25,2.33e-05,3.78e-06,1.5451999999999998e-06,1.3224056752966558e-05
2012-06-26,2.33e-05,3.78e-06,,1.3259557716648688e-05
2012-06-27,2.33e-05,3.78e-06,,1.3295058680330816e-05
2012-06-28,2.33e-05,3.78e-06,,1.3330559644012945e-05
2012-06-29,2.33e-05,3.78e-06,,1.3366060607695073e-05
2012-06-30,2.33e-05,3.78e-06,,1.3401561571377202e-05
2012-07-01,2.33e-05,3.78e-06,,1.343706253505933e-05
2012-07-02,2.33e-05,3.78e-06,,1.347256349874146e-05
2012-07-03,2.33e-05,3.78e-06,,1.3508064462423589e-05
2012-07-04,2.33e-05,3.78e-06,,1.3543565426105717e-05
2012-07-05,2.33e-05,3.78e-06,,1.3579066389787846e-05
2012-07-06,2.33e-05,3.78e-06,,1.3614567353469974e-05
2012-07-07,2.33e-05,3.78e-06,,1.3650068317152103e-05
2012-07-08,2.33e-05,3.78e-06,,1.3685569280834233e-05
2012-07-09,2.33e-05,3.78e-06,,1.3721070244516361e-05
2012-07-10,2.33e-05,3.78e-06,,1.375657120819849e-05
2012-07-11,2.33e-05,3.78e-06,,1.3792072171880618e-05
2012-07-12,2.33e-05,3.78e-06,,1.3827573135562747e-05
2012-07-13,2.33e-05,3.78e-06,,1.3863074099244875e-05
2012-07-14,2.33e-05,3.78e-06,1.04e-05,1.3898575062927004e-05
2012-07-15,2.33e-05,3.78e-06,,1.3934076026609134e-05
2012-07-16,2.33e-05,3.78e-06,,1.3969576990291262e-05
2012-07-17,2.33e-05,3.78e-06,,1.400507795397339e-05
2012-07-18,2.33e-05,3.78e-06,,1.404057891765552e-05
2012-07-19,2.33e-05,3.78e-06,,1.4076079881337648e-05
2012-07-20,2.33e-05,3.78e-06,,1.4111580845019776e-05
2012-07-21,2.33e-05,3.78e-06,,1.4147081808701906e-05
2012-07-22,2.33e-05,3.78e-06,,1.4182582772384035e-05
2012-07-23,2.33e-05,3.78e-06,,1.4218083736066163e-05
2012-07-24,2.33e-05,3.78e-06,,1.4253584699748292e-05
2012-07-25,2.33e-05,3.78e-06,2.0053e-06,1.428908566343042e-05
2012-07-26,2.33e-05,3.78e-06,,1.4324586627112549e-05
2012-07-27,2.33e-05,3.78e-06,,1.4360087590794679e-05
2012-07-28,2.33e-05,3.78e-06,,1.4395588554476807e-05
2012-07-29,2.33e-05,3.78e-06,,1.4431089518158936e-05
2012-07-30,2.33e-05,3.78e-06,,1.4466590481841064e-05
2012-07-31,2.33e-05,3.78e-06,,1.4502091445523193e-05
2012-08-01,2.33e-05,3.78e-06,,1.4537592409205321e-05
2012-08-02,2.33e-05,3.78e-06,,1.457309337288745e-05
2012-08-03,2.33e-05,3.78e-06,,1.460859433656958e-05
2012-08-04,2.33e-05,3.78e-06,,1.4644095300251708e-05
2012-08-05,2.33e-05,3.78e-06,,1.4679596263933837e-05
2012-08-06,2.33e-05,3.78e-06,,1.4715097227615965e-05
2012-08-07,2.33e-05,3.78e-06,,1.4750598191298094e-05
2012-08-08,2.33e-05,3.78e-06,,1.4786099154980222e-05
2012-08-09,2.33e-05,3.78e-06,,1.4821600118662352e-05
2012-08-10,2.33e-05,3.78e-06,,1.485710108234448e-05
2012-08-11,2.33e-05,3.78e-06,,1.4892602046026609e-05
2012-08-12,2.33e-05,3.78e-06,,1.4928103009708738e-05
2012-08-13,2.33e-05,3.78e-06,,1.4963603973390866e-05
2012-08-14,2.33e-05,3.78e-06,,1.4999104937072994e-05
2012-08-15,2.33e-05,3.78e-06,,1.5034605900755125e-05
2012-08-16,2.33e-05,3.78e-06,,1.5070106864437253e-05
2012-08-17,2.33e-05,3.78e-06,,1.5105607828119382e-05
2012-08-18,2.33e-05,3.78e-06,,1.514110879180151e-05
2012-08-19,2.33e-05,3.78e-06,,1.5176609755483638e-05
2012-08-20,2.33e-05,3.78e-06,,1.5212110719165767e-05
2012-08-21,2.33e-05,3.78e-06,,1.5247611682847895e-05
2012-08-22,2.33e-05,3.78e-06,,1.5283112646530026e-05
2012-08-23,2.33e-05,3.78e-06,,1.5318613610212156e-05
2012-08-24,2.33e-05,3.78e-06,,1.5354114573894282e-05
2012-08-25,2.33e-05,3.78e-06,,1.5389615537576413e-05
2012-08-26,2.33e-05,3.78e-06,,1.542511650125854e-05
2012-08-27,2.33e-05,3.78e-06,,1.546061746494067e-05
2012-08-28,2.33e-05,3.78e-06,,1.54961184286228e-05
2012-08-29,2.33e-05,3.78e-06,,1.5531619392304926e-05
2012-08-30,2.33e-05,3.78e-06,,1.5567120355987057e-05
2012-08-31,2.33e-05,3.78e-06,,1.5602621319669183e-05
2012-09-01,2.33e-05,3.78e-06,,1.5638122283351314e-05
2012-09-02,2.33e-05,3.78e-06,,1.567362324703344e-05
2012-09-03,2.33e-05,3.78e-06,,1.570912421071557e-05
2012-09-04,2.33e-05,3.78e-06,,1.57446251743977e-05
2012-09-05,2.33e-05,3.78e-06,,1.5780126138079827e-05
2012-09-06,2.33e-05,3.78e-06,,1.5815627101761958e-05
2012-09-07,2.33e-05,3.78e-06,,1.5851128065444084e-05
2012-09-08,2.33e-05,3.78e-06,,1.5886629029126215e-05
2012-09-09,2.33e-05,3.78e-06,,1.592212999280834e-05
2012-09-10,2.33e-05,3.78e-06,,1.595763095649047e-05
2012-09-11,2.33e-05,3.78e-06,2e-05,1.59931319201726e-05
2012-09-12,2.33e-05,3.78e-06,,1.602863288385473e-05
2012-09-13,2.33e-05,3.78e-06,,1.606413384753686e-05
2012-09-14,2.33e-05,3.78e-06,,1.6099634811218985e-05
2012-09-15,2.33e-05,3.78e-06,,1.6135135774901115e-05
2012-09-16,2.33e-05,3.78e-06,,1.6170636738583246e-05
2012-09-17,2.33e-05,3.78e-06,,1.6206137702265372e-05
2012-09-18,2.33e-05,3.78e-06,,1.6241638665947503e-05
2012-09-19,2.33e-05,3.78e-06,,1.627713962962963e-05
2012-09-20,2.33e-05,3.78e-06,,1.631264059331176e-05
2012-09-21,2.33e-05,3.78e-06,,1.6348141556993886e-05
2012-09-22,2.33e-05,3.78e-06,,1.6383642520676016e-05
2012-09-23,2.33e-05,3.78e-06,,1.6419143484358147e-05
2012-09-24,2.33e-05,3.78e-06,,1.6454644448040273e-05
2012-09-25,2.33e-05,3.78e-06,,1.6490145411722403e-05
2012-09-26,2.33e-05,3.78e-06,,1.652564637540453e-05
2012-09-27,2.33e-05,3.78e-06,,1.656114733908666e-05
2012-09-28,2.33e-05,3.78e-06,,1.6596648302768787e-05
2012-09-29,2.33e-05,3.78e-06,,1.6632149266450917e-05
2012-09-30,2.33e-05,3.78e-06,,1.6667650230133047e-05
2012-10-01,2.33e-05,3.78e-06,,1.6703151193815174e-05
2012-10-02,2.33e-05,3.78e-06,,1.6738652157497304e-05
2012-10-03,2.33e-05,3.78e-06,,1.677415312117943e-05
2012-10-04,2.33e-05,3.78e-06,,1.680965408486156e-05
2012-10-05,2.33e-05,3.78e-06,,1.684515504854369e-05
2012-10-06,2.33e-05,3.78e-06,,1.6880656012225818e-05
2012-10-07,2.33e-05,3.78e-06,,1.691615697590795e-05
2012-10-08,2.33e-05,3.78e-06,,1.695165793959008e-05
2012-10-09,2.33e-05,3.78e-06,,1.6987158903272205e-05
2012-10-10,2.33e-05,3.78e-06,,1.7022659866954335e-05
2012-10-11,2.33e-05,3.78e-06,,1.7058160830636462e-05
2012-10-12,2.33e-05,3.78e-06,,1.7093661794318592e-05
2012-10-13,2.33e-05,3.78e-06,,1.712916275800072e-05
2012-10-14,2.33e-05,3.78e-06,,1.716466372168285e-05
2012-10-15,2.33e-05,3.78e-06,,1.720016468536498e-05
2012-10-16,2.33e-05,3.78e-06,,1.7235665649047106e-05
2012-10-17,2.33e-05,3.78e-06,,1.7271166612729236e-05
2012-10-18,2.33e-05,3.78e-06,,1.7306667576411363e-05
2012-10-19,2.33e-05,3.78e-06,,1.7342168540093493e-05
2012-10-20,2.33e-05,3.78e-06,,1.737766950377562e-05
2012-10-21,2.33e-05,3.78e-06,,1.741317046745775e-05
2012-10-22,2.33e-05,3.78e-06,,1.744867143113988e-05
2012-10-23,2.33e-05,3.78e-06,,1.7484172394822007e-05
2012-10-24,2.33e-05,3.78e-06,,1.7519673358504137e-05
2012-10-25,2.33e-05,3.78e-06,,1.7555174322186264e-05
2012-10-26,2.33e-05,3.78e-06,,1.7590675285868394e-05
2012-10-27,2.33e-05,3.78e-06,,1.7626176249550524e-05
2012-10-28,2.33e-05,3.78e-06,,1.766167721323265e-05
2012-10-29,2.33e-05,3.78e-06,,1.769717817691478e-05
2012-10-30,2.33e-05,3.78e-06,,1.7732679140596908e-05
2012-10-31,2.33e-05,3.78e-06,,1.7768180104279038e-05
2012-11-01,2.33e-05,3.78e-06,,1.7803681067961165e-05
2012-11-02,2.33e-05,3.78e-06,,1.7839182031643295e-05
2012-11-03,2.33e-05,3.78e-06,,1.7874682995325425e-05
2012-11-04,2.33e-05,3.78e-06,,1.7910183959007552e-05
2012-11-05,2.33e-05,3.78e-06,,1.7945684922689682e-05
2012-11-06,2.33e-05,3.78e-06,,1.798118588637181e-05
2012-11-07,2.33e-05,3.78e-06,,1.801668685005394e-05
2012-11-08,2.33e-05,3.78e-06,,1.8052187813736066e-05
2012-11-09,2.33e-05,3.78e-06,,1.8087688777418196e-05
2012-11-10,2.33e-05,3.78e-06,,1.8123189741100326e-05
2012-11-11,2.33e-05,3.78e-06,,1.8158690704782453e-05
2012-11-12,2.33e-05,3.78e-06,,1.8194191668464583e-05
2012-11-13,2.33e-05,3.78e-06,,1.822969263214671e-05
2012-11-14,2.33e-05,3.78e-06,,1.826519359582884e-05
2012-11-15,2.33e-05,3.78e-06,,1.830069455951097e-05
2012-11-16,2.33e-05,3.78e-06,,1.8336195523193097e-05
2012-11-17,2.33e-05,3.78e-06,,1.8371696486875227e-05
2012-11-18,2.33e-05,3.78e-06,,1.8407197450557354e-05
2012-11-19,2.33e-05,3.78e-06,,1.8442698414239484e-05
2012-11-20,0.00025,3.78e-06,,1.847819937792161e-05
2012-11-21,0.00025,3.78e-06,,1.851370034160374e-05
2012-11-22,0.00025,3.78e-06,,1.854920130528587e-05
2012-11-23,0.00025,3.78e-06,,1.8584702268967998e-05
2012-11-24,0.00025,3.78e-06,,1.8620203232650128e-05
2012-11-25,0.00025,3.78e-06,,1.8655704196332255e-05
2012-11-26,0.00025,3.78e-06,,1.8691205160014385e-05
2012-11-27,0.00025,3.78e-06,,1.8726706123696512e-05
2012-11-28,0.00025,3.78e-06,,1.8762207087378642e-05
2012-11-29,0.00025,3.78e-06,,1.8797708051060772e-05
2012-11-30,0.00025,3.78e-06,,1.88332090147429e-05
2012-12-01,0.00025,3.78e-06,,1.886870997842503e-05
2012-12-02,0.00025,3.78e-06,,1.8904210942107156e-05
2012-12-03,0.00025,3.78e-06,,1.8939711905789286e-05
2012-12-04,0.00025,3.78e-06,,1.8975212869471416e-05
2012-12-05,0.00025,3.78e-06,,1.9010713833153543e-05
2012-12-06,0.00025,3.78e-06,,1.9046214796835673e-05
2012-12-07,0.00025,3.78e-06,,1.90817157605178e-05
2012-12-08,0.00025,3.78e-06,,1.911721672419993e-05
2012-12-09,0.00025,3.78e-06,,1.9152717687882057e-05
2012-12-10,0.00025,3.78e-06,,1.9188218651564187e-05
2012-12-11,0.00025,3.78e-06,,1.9223719615246317e-05
2012-12-12,0.00025,3.78e-06,,1.9259220578928444e-05
2012-12-13,0.00025,3.78e-06,,1.9294721542610574e-05
2012-12-14,0.00025,3.78e-06,,1.93302225062927e-05
2012-12-15,0.00025,3.78e-06,,1.936572346997483e-05
2012-12-16,0.00025,3.78e-06,,1.9401224433656958e-05
2012-12-17,0.00025,3.78e-06,0.00025,1.9436725397339088e-05
2012-12-18,0.00025,3.78e-06,,1.9472226361021218e-05
2012-12-19,0.00025,3.78e-06,,1.9507727324703345e-05
2012-12-20,0.00025,3.78e-06,,1.9543228288385475e-05
2012-12-21,0.00025,3.78e-06,,1.9578729252067602e-05
2012-12-22,0.00025,3.78e-06,,1.9614230215749732e-05
2012-12-23,0.00025,3.78e-06,,1.9649731179431862e-05
2012-12-24,0.00025,3.78e-06,,1.968523214311399e-05
2012-12-25,0.00025,3.78e-06,,1.972073310679612e-05
2012-12-26,0.00025,3.78e-06,,1.9756234070478246e-05
2012-12-27,0.00025,3.78e-06,,1.9791735034160376e-05
2012-12-28,0.00025,3.78e-06,,1.9827235997842503e-05
2012-12-29,0.00025,3.78e-06,,1.9862736961524633e-05
2012-12-30,0.00025,3.78e-06,,1.9898237925206763e-05
2012-12-31,0.00025,3.78e-06,1.9399e-06,1.993373888888889e-05
2013-01-01,0.00025,3.78e-06,,2.1360771012715182e-05
2013-01-02,0.00025,3.78e-06,,2.2787803136574075e-05
2013-01-03,0.00025,3.78e-06,,2.4214835260432968e-05
2013-01-04,0.00025,3.78e-06,,2.5641867384291864e-05
2013-01-05,0.00025,3.78e-06,,2.7068899508150757e-05
2013-01-06,0.00025,3.78e-06,,2.8495931632009653e-05
2013-01-07,0.00025,3.78e-06,,2.9922963755868546e-05
2013-01-08,0.00025,3.78e-06,,3.134999587969484e-05
2013-01-09,0.00025,3.78e-06,,3.277702800355373e-05
2013-01-10,0.00025,3.78e-06,,3.4204060127412624e-05
2013-01-11,0.00025,3.78e-06,,3.563109225127152e-05
2013-01-12,0.00025,3.78e-06,,3.705812437513042e-05
2013-01-13,0.00025,3.78e-06,,3.8485156498989306e-05
2013-01-14,0.00025,3.78e-06,,3.99121886228482e-05
2013-01-15,0.00025,3.78e-06,,4.133922074667449e-05
2013-01-16,0.00025,3.78e-06,,4.276625287053339e-05
2013-01-17,0.00025,3.78e-06,,4.419328499439228e-05
2013-01-18,0.00025,3.78e-06,1.8195e-06,4.5620317118251174e-05
2013-01-19,0.00025,3.78e-06,,4.704734924211007e-05
2013-01-20,0.00025,3.78e-06,,4.8474381365968966e-05
2013-01-21,0.00025,3.78e-06,,4.9901413489827856e-05
2013-01-22,0.00025,3.78e-06,,5.1328445613654145e-05
2013-01-23,0.00025,3.78e-06,,5.275547773751304e-05
2013-01-24,0.00025,3.78e-06,,5.418250986137194e-05
2013-01-25,0.00025,3.78e-06,,5.5609541985230834e-05
2013-01-26,0.00025,3.78e-06,,5.703657410908972e-05
2013-01-27,0.00025,3.78e-06,,5.846360623294862e-05
2013-01-28,0.00025,3.78e-06,,5.9890638356807516e-05
2013-01-29,0.00025,3.78e-06,,6.13176704806338e-05
2013-01-30,0.00025,3.78e-06,,6.27447026044927e-05
2013-01-31,0.00025,2.33e-05,,6.417173472835158e-05
2013-02-01,0.00025,2.33e-05,0.00025,6.55987668522105e-05
2013-02-02,0.00025,2.33e-05,1.979e-05,6.702579897606938e-05
2013-02-03,0.00025,2.33e-05,,6.845283109992827e-05
2013-02-04,0.00025,2.33e-05,,6.987986322378717e-05
2013-02-05,0.00025,2.33e-05,,7.130689534761346e-05
2013-02-06,0.00025,2.33e-05,,7.273392747147235e-05
2013-02-07,0.00025,2.33e-05,0.00025,7.416095959533125e-05
2013-02-08,0.00025,2.33e-05,,7.558799171919015e-05
2013-02-09,0.00025,2.33e-05,,7.701502384304903e-05
2013-02-10,0.00025,2.33e-05,,7.844205596690794e-05
2013-02-11,0.00025,2.33e-05,,7.986908809076682e-05
2013-02-12,0.00025,2.33e-05,,8.129612021459311e-05
2013-02-13,0.00025,2.33e-05,2.0053e-06,8.272315233845201e-05
2013-02-14,0.00025,2.33e-05,,8.41501844623109e-05
2013-02-15,0.00025,2.33e-05,,8.55772165861698e-05
2013-02-16,0.00025,2.33e-05,,8.70042487100287e-05
2013-02-17,0.00025,2.33e-05,,8.843128083388759e-05
2013-02-18,0.00025,2.33e-05,,8.985831295774648e-05
2013-02-19,0.00025,2.33e-05,,9.128534508157278e-05
2013-02-20,0.00025,2.33e-05,,9.271237720543166e-05
2013-02-21,0.00025,2.33e-05,,9.413940932929056e-05
2013-02-22,0.00025,2.33e-05,,9.556644145314945e-05
2013-02-23,0.00025,2.33e-05,,9.699347357700835e-05
2013-02-24,0.00025,2.33e-05,,9.842050570086725e-05
2013-02-25,0.00025,2.33e-05,,9.984753782472614e-05
2013-02-26,0.00025,2.33e-05,,0.00010127456994855243
2013-02-27,0.00025,2.33e-05,,0.00010270160207241133
2013-02-28,0.00025,2.33e-05,,0.00010412863419627021
2013-03-01,0.00025,2.33e-05,,0.0001055556663201291
2013-03-02,0.00025,2.33e-05,,0.000106982698443988
2013-03-03,0.00025,2.33e-05,,0.0001084097305678469
2013-03-04,0.00025,2.33e-05,,0.0001098367626917058
2013-03-05,0.00025,2.33e-05,,0.00011126379481553208
2013-03-06,0.00025,2.33e-05,,0.00011269082693939098
2013-03-07,0.00025,2.33e-05,,0.00011411785906324988
2013-03-08,0.00025,2.33e-05,,0.00011554489118710876
2013-03-09,0.00025,2.33e-05,,0.00011697192331096766
2013-03-10,0.00025,2.33e-05,,0.00011839895543482655
2013-03-11,0.00025,2.33e-05,,0.00011982598755868545
2013-03-12,0.00025,2.33e-05,,0.00012125301968251174
2013-03-13,0.00025,2.33e-05,,0.00012268005180637062
2013-03-14,0.00025,2.33e-05,,0.00012410708393022953
2013-03-15,0.00025,2.33e-05,,0.00012553411605408844
