date,max possible,archaicity,max found,regression
2011-08-09,3.78e-06,3.78e-06,,2.2869950787159622e-06
2011-08-10,3.78e-06,3.78e-06,,2.345339185377235e-06
2011-08-11,3.78e-06,3.78e-06,,2.403683292038508e-06
2011-08-12,3.78e-06,3.78e-06,,2.462027398699781e-06
2011-08-13,3.78e-06,3.78e-06,,2.520371505361054e-06
2011-08-14,3.78e-06,3.78e-06,,2.578715611999853e-06
2011-08-15,3.78e-06,3.78e-06,,2.6370597186611256e-06
2011-08-16,3.78e-06,3.78e-06,,2.695403825322399e-06
2011-08-17,3.78e-06,3.78e-06,,2.7537479319836715e-06
2011-08-18,3.78e-06,3.78e-06,,2.8120920386449447e-06
2011-08-19,3.78e-06,3.78e-06,,2.8704361452837436e-06
2011-08-20,3.78e-06,3.78e-06,,2.9287802519450163e-06
2011-08-21,3.78e-06,3.78e-06,,2.9871243586062895e-06
2011-08-22,3.78e-06,3.78e-06,,3.0454684652675626e-06
2011-08-23,3.78e-06,3.78e-06,,3.1038125719288354e-06
2011-08-24,3.78e-06,3.78e-06,,3.1621566785676342e-06
2011-08-25,3.78e-06,3.78e-06,,3.220500785228907e-06
2011-08-26,3.78e-06,3.78e-06,,3.27884489189018e-06
2011-08-27,3.78e-06,3.78e-06,,3.3371889985514533e-06
2011-08-28,2.33e-05,3.78e-06,,3.395533105212726e-06
2011-08-29,2.33e-05,3.78e-06,,3.4538772118515253e-06
2011-08-30,2.33e-05,3.78e-06,,3.5122213185127976e-06
2011-08-31,2.33e-05,3.78e-06,,3.5705654251740708e-06
2011-09-01,2.33e-05,3.78e-06,,3.628909531835344e-06
2011-09-02,2.33e-05,3.78e-06,,3.6872536384966167e-06
2011-09-03,2.33e-05,3.78e-06,,3.745597745135416e-06
2011-09-04,2.33e-05,3.78e-06,,3.8039418517966887e-06
2011-09-05,2.33e-05,3.78e-06,,3.8622859584579614e-06
2011-09-06,2.33e-05,3.78e-06,,3.920630065119235e-06
2011-09-07,2.33e-05,3.78e-06,,3.978974171780507e-06
2011-09-08,2.33e-05,3.78e-06,,4.037318278419307e-06
2011-09-09,2.33e-05,3.78e-06,,4.09566238508058e-06
2011-09-10,2.33e-05,3.78e-06,,4.154006491741852e-06
2011-09-11,2.33e-05,3.78e-06,,4.212350598403125e-06
2011-09-12,2.33e-05,3.78e-06,,4.270694705064398e-06
2011-09-13,2.33e-05,3.78e-06,,4.329038811703197e-06
2011-09-14,2.33e-05,3.78e-06,,4.3873829183644704e-06
2011-09-15,2.33e-05,3.78e-06,,4.445727025025743e-06
2011-09-16,2.33e-05,3.78e-06,,4.504071131687016e-06
2011-09-17,2.33e-05,3.78e-06,,4.562415238348288e-06
2011-09-18,2.33e-05,3.78e-06,,4.620759344987088e-06
2011-09-19,2.33e-05,3.78e-06,,4.679103451648361e-06
2011-09-20,2.33e-05,3.78e-06,,4.737447558309633e-06
2011-09-21,2.33e-05,3.78e-06,,4.795791664970907e-06
2011-09-22,2.33e-05,3.78e-06,,4.854135771632179e-06
2011-09-23,2.33e-05,3.78e-06,,4.912479878270979e-06
2011-09-24,2.33e-05,3.78e-06,,4.970823984932252e-06
2011-09-25,2.33e-05,3.78e-06,,5.029168091593524e-06
2011-09-26,2.33e-05,3.78e-06,,5.087512198254797e-06
2011-09-27,2.33e-05,3.78e-06,,5.1458563049160696e-06
2011-09-28,2.33e-05,3.78e-06,,5.204200411554869e-06
2011-09-29,2.33e-05,3.78e-06,,5.262544518216142e-06
2011-09-30,2.33e-05,3.78e-06,,5.3208886248774156e-06
2011-10-01,2.33e-05,3.78e-06,,5.379232731538688e-06
2011-10-02,2.33e-05,3.78e-06,,5.43757683819996e-06
2011-10-03,2.33e-05,3.78e-06,,5.49592094483876e-06
2011-10-04,2.33e-05,3.78e-06,,5.554265051500033e-06
2011-10-05,2.33e-05,3.78e-06,,5.612609158161306e-06
2011-10-06,2.33e-05,3.78e-06,,5.6709532648225786e-06
2011-10-07,2.33e-05,3.78e-06,,5.729297371483851e-06
2011-10-08,2.33e-05,3.78e-06,,5.7876414781226506e-06
2011-10-09,2.33e-05,3.78e-06,,5.845985584783924e-06
2011-10-10,2.33e-05,3.78e-06,,5.904329691445196e-06
2011-10-11,2.33e-05,3.78e-06,,5.962673798106469e-06
2011-10-12,2.33e-05,3.78e-06,,6.021017904767742e-06
2011-10-13,2.33e-05,3.78e-06,,6.079362011406541e-06
2011-10-14,2.33e-05,3.78e-06,,6.137706118067814e-06
2011-10-15,2.33e-05,3.78e-06,,6.196050224729087e-06
2011-10-16,2.33e-05,3.78e-06,,6.25439433139036e-06
2011-10-17,2.33e-05,3.78e-06,,6.312738438051633e-06
2011-10-18,2.33e-05,3.78e-06,,6.371082544690432e-06
2011-10-19,2.33e-05,3.78e-06,,6.429426651351705e-06
2011-10-20,2.33e-05,3.78e-06,,6.487770758012977e-06
2011-10-21,2.33e-05,3.78e-06,,6.5461148646742505e-06
2011-10-22,2.33e-05,3.78e-06,,6.604458971335524e-06
2011-10-23,2.33e-05,3.78e-06,,6.6628030779743225e-06
2011-10-24,2.33e-05,3.78e-06,,6.721147184635596e-06
2011-10-25,2.33e-05,3.78e-06,,6.779491291296868e-06
2011-10-26,2.33e-05,3.78e-06,,6.837835397958141e-06
2011-10-27,2.33e-05,3.78e-06,,6.896179504619414e-06
2011-10-28,2.33e-05,3.78e-06,,6.954523611258213e-06
2011-10-29,2.33e-05,3.78e-06,,7.012867717919486e-06
2011-10-30,2.33e-05,3.78e-06,,7.071211824580759e-06
2011-10-31,2.33e-05,3.78e-06,,7.129555931242032e-06
2011-11-01,2.33e-05,3.78e-06,,7.187900037903305e-06
2011-11-02,2.33e-05,3.78e-06,,7.246244144542104e-06
2011-11-03,2.33e-05,3.78e-06,,7.304588251203377e-06
2011-11-04,2.33e-05,3.78e-06,,7.36293235786465e-06
2011-11-05,2.33e-05,3.78e-06,,7.4212764645259225e-06
2011-11-06,2.33e-05,3.78e-06,,7.479620571187196e-06
2011-11-07,2.33e-05,3.78e-06,,7.5379646778259945e-06
2011-11-08,2.33e-05,3.78e-06,,7.596308784487268e-06
2011-11-09,2.33e-05,3.78e-06,,7.65465289114854e-06
2011-11-10,2.33e-05,3.78e-06,,7.712996997809814e-06
2011-11-11,2.33e-05,3.78e-06,,7.771341104471085e-06
2011-11-12,2.33e-05,3.78e-06,,7.829685211109885e-06
2011-11-13,2.33e-05,3.78e-06,,7.888029317771158e-06
2011-11-14,2.33e-05,3.78e-06,,7.946373424432431e-06
2011-11-15,2.33e-05,3.78e-06,,8.004717531093705e-06
2011-11-16,2.33e-05,3.78e-06,,8.063061637754976e-06
2011-11-17,2.33e-05,3.78e-06,,8.121405744393776e-06
2011-11-18,2.33e-05,3.78e-06,,8.179749851055049e-06
2011-11-19,2.33e-05,3.78e-06,,8.238093957716322e-06
2011-11-20,2.33e-05,3.78e-06,,8.296438064377595e-06
2011-11-21,2.33e-05,3.78e-06,,8.354782171038867e-06
2011-11-22,2.33e-05,3.78e-06,,8.413126277677666e-06
2011-11-23,2.33e-05,3.78e-06,,8.47147038433894e-06
2011-11-24,2.33e-05,3.78e-06,,8.529814491000213e-06
2011-11-25,2.33e-05,3.78e-06,,8.588158597661486e-06
2011-11-26,2.33e-05,3.78e-06,,8.646502704322757e-06
2011-11-27,2.33e-05,3.78e-06,,8.704846810961557e-06
2011-11-28,2.33e-05,3.78e-06,,8.76319091762283e-06
2011-11-29,2.33e-05,3.78e-06,,8.821535024284103e-06
2011-11-30,2.33e-05,3.78e-06,,8.879879130945377e-06
2011-12-01,2.33e-05,3.78e-06,,8.938223237606648e-06
2011-12-02,2.33e-05,3.78e-06,,8.996567344245448e-06
2011-12-03,2.33e-05,3.78e-06,,9.054911450906721e-06
2011-12-04,2.33e-05,3.78e-06,,9.113255557567994e-06
2011-12-05,2.33e-05,3.78e-06,,9.171599664229267e-06
2011-12-06,2.33e-05,3.78e-06,,9.229943770890539e-06
2011-12-07,2.33e-05,3.78e-06,,9.288287877529338e-06
2011-12-08,2.33e-05,3.78e-06,,9.346631984190612e-06
2011-12-09,2.33e-05,3.78e-06,,9.404976090851885e-06
2011-12-10,2.33e-05,3.78e-06,,9.463320197513158e-06
2011-12-11,2.33e-05,3.78e-06,,9.52166430417443e-06
2011-12-12,2.33e-05,3.78e-06,,9.580008410813229e-06
2011-12-13,2.33e-05,3.78e-06,,9.638352517474502e-06
2011-12-14,2.33e-05,3.78e-06,,9.696696624135775e-06
2011-12-15,2.33e-05,3.78e-06,,9.755040730797049e-06
2011-12-16,2.33e-05,3.78e-06,,9.813384837458322e-06
2011-12-17,2.33e-05,3.78e-06,,9.87172894409712e-06
2011-12-18,2.33e-05,3.78e-06,,9.930073050758393e-06
2011-12-19,2.33e-05,3.78e-06,,9.988417157419666e-06
2011-12-20,2.33e-05,3.78e-06,,1.004676126408094e-05
2011-12-21,2.33e-05,3.78e-06,,1.0105105370742212e-05
2011-12-22,2.33e-05,3.78e-06,,1.016344947738101e-05
2011-12-23,2.33e-05,3.78e-06,,1.0221793584042284e-05
2011-12-24,2.33e-05,3.78e-06,,1.0280137690703557e-05
2011-12-25,2.33e-05,3.78e-06,,1.033848179736483e-05
2011-12-26,2.33e-05,3.78e-06,,1.0396825904026103e-05
2011-12-27,2.33e-05,3.78e-06,,1.0455170010664901e-05
2011-12-28,2.33e-05,3.78e-06,,1.0513514117326174e-05
2011-12-29,2.33e-05,3.78e-06,,1.0571858223987447e-05
2011-12-30,2.33e-05,3.78e-06,,1.063020233064872e-05
2011-12-31,2.33e-05,3.78e-06,,1.0688546437309994e-05
2012-01-01,2.33e-05,3.78e-06,,1.0746890543948792e-05
2012-01-02,2.33e-05,3.78e-06,,1.0805234650610065e-05
2012-01-03,2.33e-05,3.78e-06,,1.0863578757271338e-05
2012-01-04,2.33e-05,3.78e-06,,1.0921922863932611e-05
2012-01-05,2.33e-05,3.78e-06,,1.0980266970593884e-05
2012-01-06,2.33e-05,3.78e-06,,1.1038611077232682e-05
2012-01-07,2.33e-05,3.78e-06,,1.1096955183893956e-05
2012-01-08,2.33e-05,3.78e-06,,1.1155299290555229e-05
2012-01-09,2.33e-05,3.78e-06,,1.1213643397216502e-05
2012-01-10,2.33e-05,3.78e-06,,1.1271987503877775e-05
2012-01-11,2.33e-05,3.78e-06,,1.1330331610516573e-05
2012-01-12,2.33e-05,3.78e-06,,1.1388675717177846e-05
2012-01-13,2.33e-05,3.78e-06,,1.144701982383912e-05
2012-01-14,2.33e-05,3.78e-06,,1.1505363930500393e-05
2012-01-15,2.33e-05,3.78e-06,,1.1563708037161666e-05
2012-01-16,2.33e-05,3.78e-06,,1.1622052143800464e-05
2012-01-17,2.33e-05,3.78e-06,,1.1680396250461737e-05
2012-01-18,2.33e-05,3.78e-06,,1.173874035712301e-05
2012-01-19,2.33e-05,3.78e-06,,1.1797084463784283e-05
2012-01-20,2.33e-05,3.78e-06,,1.1855428570445556e-05
2012-01-21,2.33e-05,3.78e-06,,1.1913772677084354e-05
2012-01-22,2.33e-05,3.78e-06,,1.1972116783745628e-05
2012-01-23,2.33e-05,3.78e-06,,1.20304608904069e-05
2012-01-24,2.33e-05,3.78e-06,,1.2088804997068174e-05
2012-01-25,2.33e-05,3.78e-06,,1.2147149103729447e-05
2012-01-26,2.33e-05,3.78e-06,,1.2205493210368245e-05
2012-01-27,2.33e-05,3.78e-06,,1.2263837317029518e-05
2012-01-28,2.33e-05,3.78e-06,,1.2322181423690791e-05
2012-01-29,2.33e-05,3.78e-06,,1.2380525530352065e-05
2012-01-30,2.33e-05,3.78e-06,,1.2438869637013338e-05
2012-01-31,2.33e-05,3.78e-06,,1.2497213743652136e-05
2012-02-01,2.33e-05,3.78e-06,,1.2555557850313409e-05
2012-02-02,2.33e-05,3.78e-06,,1.2613901956974682e-05
2012-02-03,2.33e-05,3.78e-06,,1.2672246063635955e-05
2012-02-04,2.33e-05,3.78e-06,,1.2730590170297228e-05
2012-02-05,2.33e-05,3.78e-06,,1.2788934276936026e-05
2012-02-06,2.33e-05,3.78e-06,,1.28472783835973e-05
2012-02-07,2.33e-05,3.78e-06,,1.2905622490258573e-05
2012-02-08,2.33e-05,3.78e-06,,1.2963966596919846e-05
2012-02-09,2.33e-05,3.78e-06,,1.3022310703581119e-05
2012-02-10,2.33e-05,3.78e-06,,1.3080654810219917e-05
2012-02-11,2.33e-05,3.78e-06,,1.313899891688119e-05
2012-02-12,2.33e-05,3.78e-06,,1.3197343023542463e-05
2012-02-13,2.33e-05,3.78e-06,,1.3255687130203737e-05
2012-02-14,2.33e-05,3.78e-06,,1.331403123686501e-05
2012-02-15,2.33e-05,3.78e-06,,1.3372375343503808e-05
2012-02-16,2.33e-05,3.78e-06,,1.343071945016508e-05
2012-02-17,2.33e-05,3.78e-06,,1.3489063556826354e-05
2012-02-18,2.33e-05,3.78e-06,,1.3547407663487627e-05
2012-02-19,2.33e-05,3.78e-06,,1.36057517701489e-05
2012-02-20,2.33e-05,3.78e-06,,1.3664095876787698e-05
2012-02-21,2.33e-05,3.78e-06,,1.3722439983448971e-05
2012-02-22,2.33e-05,3.78e-06,,1.3780784090110245e-05
2012-02-23,2.33e-05,3.78e-06,,1.3839128196771518e-05
2012-02-24,2.33e-05,3.78e-06,,1.3897472303432791e-05
2012-02-25,2.33e-05,3.78e-06,,1.3955816410071589e-05
2012-02-26,2.33e-05,3.78e-06,,1.4014160516732862e-05
2012-02-27,2.33e-05,3.78e-06,,1.4072504623394135e-05
2012-02-28,2.33e-05,3.78e-06,,1.4130848730055408e-05
2012-02-29,2.33e-05,3.78e-06,,1.4189192836716682e-05
2012-03-01,2.33e-05,3.78e-06,,1.424753694335548e-05
2012-03-02,2.33e-05,3.78e-06,2.0053e-06,1.4305881050016753e-05
2012-03-03,2.33e-05,3.78e-06,,1.4364225156678026e-05
2012-03-04,2.33e-05,3.78e-06,,1.4422569263339299e-05
2012-03-05,2.33e-05,3.78e-06,,1.4480913369978099e-05
2012-03-06,2.33e-05,3.78e-06,,1.453925747663937e-05
2012-03-07,2.33e-05,3.78e-06,,1.4597601583300643e-05
2012-03-08,2.33e-05,3.78e-06,,1.4655945689961917e-05
2012-03-09,2.33e-05,3.78e-06,,1.471428979662319e-05
2012-03-10,2.33e-05,3.78e-06,1.906e-06,1.477263390326199e-05
2012-03-11,2.33e-05,3.78e-06,,1.4830978009923261e-05
2012-03-12,2.33e-05,3.78e-06,,1.4889322116584534e-05
2012-03-13,2.33e-05,3.78e-06,,1.4947666223245807e-05
2012-03-14,2.33e-05,3.78e-06,,1.500601032990708e-05
2012-03-15,2.33e-05,3.78e-06,,1.506435443654588e-05
2012-03-16,2.33e-05,3.78e-06,,1.5122698543207152e-05
2012-03-17,2.33e-05,3.78e-06,,1.5181042649868425e-05
2012-03-18,2.33e-05,3.78e-06,,1.5239386756529698e-05
2012-03-19,2.33e-05,3.78e-06,,1.529773086319097e-05
2012-03-20,2.33e-05,3.78e-06,,1.535607496982977e-05
2012-03-21,2.33e-05,3.78e-06,,1.5414419076491044e-05
2012-03-22,2.33e-05,3.78e-06,,1.5472763183152315e-05
2012-03-23,2.33e-05,3.78e-06,,1.5531107289813587e-05
2012-03-24,2.33e-05,3.78e-06,,1.5589451396474862e-05
2012-03-25,2.33e-05,3.78e-06,,1.564779550311366e-05
2012-03-26,2.33e-05,3.78e-06,,1.5706139609774935e-05
2012-03-27,2.33e-05,3.78e-06,,1.5764483716436206e-05
2012-03-28,2.33e-05,3.78e-06,,1.5822827823097478e-05
2012-03-29,2.33e-05,3.78e-06,,1.5881171929758752e-05
2012-03-30,2.33e-05,3.78e-06,,1.593951603639755e-05
2012-03-31,2.33e-05,3.78e-06,,1.5997860143058825e-05
2012-04-01,2.33e-05,3.78e-06,,1.6056204249720097e-05
2012-04-02,2.33e-05,3.78e-06,,1.6114548356381368e-05
2012-04-03,2.33e-05,3.78e-06,2.0053e-06,1.6172892463042643e-05
2012-04-04,2.33e-05,3.78e-06,,1.623123656968144e-05
2012-04-05,2.33e-05,3.78e-06,,1.6289580676342716e-05
2012-04-06,2.33e-05,3.78e-06,,1.6347924783003987e-05
2012-04-07,2.33e-05,3.78e-06,,1.640626888966526e-05
2012-04-08,2.33e-05,3.78e-06,,1.6464612996326534e-05
2012-04-09,2.33e-05,3.78e-06,,1.6522957102965332e-05
2012-04-10,2.33e-05,3.78e-06,,1.6581301209626607e-05
2012-04-11,2.33e-05,3.78e-06,,1.6639645316287878e-05
2012-04-12,2.33e-05,3.78e-06,,1.669798942294915e-05
2012-04-13,2.33e-05,3.78e-06,,1.6756333529610424e-05
2012-04-14,2.33e-05,3.78e-06,,1.6814677636249222e-05
2012-04-15,2.33e-05,3.78e-06,,1.6873021742910497e-05
2012-04-16,2.33e-05,3.78e-06,,1.693136584957177e-05
2012-04-17,2.33e-05,3.78e-06,,1.698970995623304e-05
2012-04-18,2.33e-05,3.78e-06,,1.7048054062894315e-05
2012-04-19,2.33e-05,3.78e-06,,1.7106398169533113e-05
2012-04-20,2.33e-05,3.78e-06,,1.7164742276194388e-05
2012-04-21,2.33e-05,3.78e-06,2.325e-05,1.722308638285566e-05
2012-04-22,2.33e-05,3.78e-06,,1.728143048951693e-05
2012-04-23,2.33e-05,3.78e-06,,1.7339774596178206e-05
2012-04-24,2.33e-05,3.78e-06,,1.7398118702817004e-05
2012-04-25,2.33e-05,3.78e-06,,1.745646280947828e-05
2012-04-26,2.33e-05,3.78e-06,,1.7514806916139553e-05
2012-04-27,2.33e-05,3.78e-06,,1.757315102280082e-05
2012-04-28,2.33e-05,3.78e-06,,1.7631495129462096e-05
2012-04-29,2.33e-05,3.78e-06,,1.7689839236100894e-05
2012-04-30,2.33e-05,3.78e-06,,1.774818334276217e-05
2012-05-01,2.33e-05,3.78e-06,,1.7806527449423444e-05
2012-05-02,2.33e-05,3.78e-06,,1.7864871556084712e-05
2012-05-03,2.33e-05,3.78e-06,,1.7923215662745987e-05
2012-05-04,2.33e-05,3.78e-06,,1.7981559769384785e-05
2012-05-05,2.33e-05,3.78e-06,,1.803990387604606e-05
2012-05-06,2.33e-05,3.78e-06,,1.8098247982707335e-05
2012-05-07,2.33e-05,3.78e-06,,1.8156592089368603e-05
2012-05-08,2.33e-05,3.78e-06,,1.8214936196029878e-05
2012-05-09,2.33e-05,3.78e-06,,1.8273280302668676e-05
2012-05-10,2.33e-05,3.78e-06,,1.833162440932995e-05
2012-05-11,2.33e-05,3.78e-06,,1.8389968515991225e-05
2012-05-12,2.33e-05,3.78e-06,,1.8448312622652493e-05
2012-05-13,2.33e-05,3.78e-06,,1.850665672931377e-05
2012-05-14,2.33e-05,3.78e-06,,1.8565000835952566e-05
2012-05-15,2.33e-05,3.78e-06,,1.862334494261384e-05
2012-05-16,2.33e-05,3.78e-06,,1.8681689049275116e-05
2012-05-17,2.33e-05,3.78e-06,,1.8740033155936384e-05
2012-05-18,2.33e-05,3.78e-06,,1.879837726259766e-05
2012-05-19,2.33e-05,3.78e-06,,1.8856721369236457e-05
2012-05-20,2.33e-05,3.78e-06,,1.8915065475897732e-05
2012-05-21,2.33e-05,3.78e-06,,1.8973409582559007e-05
2012-05-22,2.33e-05,3.78e-06,,1.9031753689220275e-05
2012-05-23,2.33e-05,3.78e-06,1.04e-05,1.909009779588155e-05
2012-05-24,2.33e-05,3.78e-06,,1.9148441902520348e-05
2012-05-25,2.33e-05,3.78e-06,,1.9206786009181623e-05
2012-05-26,2.33e-05,3.78e-06,,1.9265130115842897e-05
2012-05-27,2.33e-05,3.78e-06,,1.9323474222504165e-05
2012-05-28,2.33e-05,3.78e-06,,1.938181832916544e-05
2012-05-29,2.33e-05,3.78e-06,,1.944016243580424e-05
2012-05-30,2.33e-05,3.78e-06,,1.9498506542465513e-05
2012-05-31,2.33e-05,3.78e-06,,1.9556850649126788e-05
2012-06-01,2.33e-05,3.78e-06,,1.9615194755788056e-05
2012-06-02,2.33e-05,3.78e-06,,1.967353886244933e-05
2012-06-03,2.33e-05,3.78e-06,,1.973188296908813e-05
2012-06-04,2.33e-05,3.78e-06,,1.9790227075749404e-05
2012-06-05,2.33e-05,3.78e-06,,1.984857118241068e-05
2012-06-06,2.33e-05,3.78e-06,,1.9906915289071947e-05
2012-06-07,2.33e-05,3.78e-06,,1.996525939573322e-05
2012-06-08,2.33e-05,3.78e-06,,2.002360350237202e-05
2012-06-09,2.33e-05,3.78e-06,,2.0081947609033295e-05
2012-06-10,2.33e-05,3.78e-06,,2.014029171569457e-05
2012-06-11,2.33e-05,3.78e-06,,2.0198635822355837e-05
2012-06-12,2.33e-05,3.78e-06,,2.0256979929017112e-05
2012-06-13,2.33e-05,3.78e-06,,2.031532403565591e-05
2012-06-14,2.33e-05,3.78e-06,,2.0373668142317185e-05
2012-06-15,2.33e-05,3.78e-06,,2.043201224897846e-05
2012-06-16,2.33e-05,3.78e-06,,2.0490356355639728e-05
2012-06-17,2.33e-05,3.78e-06,,2.0548700462301003e-05
2012-06-18,2.33e-05,3.78e-06,,2.06070445689398e-05
2012-06-19,2.33e-05,3.78e-06,,2.0665388675601076e-05
2012-06-20,2.33e-05,3.78e-06,,2.072373278226235e-05
2012-06-21,2.33e-05,3.78e-06,,2.078207688892362e-05
2012-06-22,2.33e-05,3.78e-06,,2.0840420995584894e-05
2012-06-23,2.33e-05,3.78e-06,,2.089876510222369e-05
2012-06-24,2.33e-05,3.78e-06,,2.0957109208884966e-05
2012-06-25,2.33e-05,3.78e-06,1.5451999999999998e-06,2.101545331554624e-05
2012-06-26,2.33e-05,3.78e-06,,2.107379742220751e-05
2012-06-27,2.33e-05,3.78e-06,,2.1132141528868784e-05
2012-06-28,2.33e-05,3.78e-06,,2.1190485635507582e-05
2012-06-29,2.33e-05,3.78e-06,,2.1248829742168857e-05
2012-06-30,2.33e-05,3.78e-06,,2.1307173848830132e-05
2012-07-01,2.33e-05,3.78e-06,,2.13655179554914e-05
2012-07-02,2.33e-05,3.78e-06,,2.1423862062152675e-05
2012-07-03,2.33e-05,3.78e-06,,2.1482206168791473e-05
2012-07-04,2.33e-05,3.78e-06,,2.1540550275452748e-05
2012-07-05,2.33e-05,3.78e-06,,2.1598894382114023e-05
2012-07-06,2.33e-05,3.78e-06,,2.165723848877529e-05
2012-07-07,2.33e-05,3.78e-06,,2.1715582595436566e-05
2012-07-08,2.33e-05,3.78e-06,,2.1773926702075364e-05
2012-07-09,2.33e-05,3.78e-06,,2.183227080873664e-05
2012-07-10,2.33e-05,3.78e-06,,2.1890614915397913e-05
2012-07-11,2.33e-05,3.78e-06,,2.194895902205918e-05
2012-07-12,2.33e-05,3.78e-06,,2.2007303128720456e-05
2012-07-13,2.33e-05,3.78e-06,,2.2065647235359254e-05
2012-07-14,2.33e-05,3.78e-06,1.04e-05,2.212399134202053e-05
2012-07-15,2.33e-05,3.78e-06,,2.2182335448681804e-05
2012-07-16,2.33e-05,3.78e-06,,2.2240679555343072e-05
2012-07-17,2.33e-05,3.78e-06,,2.2299023662004347e-05
2012-07-18,2.33e-05,3.78e-06,,2.2357367768643145e-05
2012-07-19,2.33e-05,3.78e-06,,2.241571187530442e-05
2012-07-20,2.33e-05,3.78e-06,,2.2474055981965695e-05
2012-07-21,2.33e-05,3.78e-06,,2.2532400088626963e-05
2012-07-22,2.33e-05,3.78e-06,,2.2590744195288238e-05
2012-07-23,2.33e-05,3.78e-06,,2.2649088301927036e-05
2012-07-24,2.33e-05,3.78e-06,,2.270743240858831e-05
2012-07-25,2.33e-05,3.78e-06,2.0053e-06,2.2765776515249585e-05
2012-07-26,2.33e-05,3.78e-06,,2.2824120621910853e-05
2012-07-27,2.33e-05,3.78e-06,,2.2882464728572128e-05
2012-07-28,2.33e-05,3.78e-06,,2.2940808835210926e-05
2012-07-29,2.33e-05,3.78e-06,,2.29991529418722e-05
2012-07-30,2.33e-05,3.78e-06,,2.3057497048533476e-05
2012-07-31,2.33e-05,3.78e-06,,2.3115841155194744e-05
2012-08-01,2.33e-05,3.78e-06,,2.317418526185602e-05
2012-08-02,2.33e-05,3.78e-06,,2.3232529368494817e-05
2012-08-03,2.33e-05,3.78e-06,,2.3290873475156092e-05
2012-08-04,2.33e-05,3.78e-06,,2.3349217581817367e-05
2012-08-05,2.33e-05,3.78e-06,,2.3407561688478635e-05
2012-08-06,2.33e-05,3.78e-06,,2.346590579513991e-05
2012-08-07,2.33e-05,3.78e-06,,2.3524249901778708e-05
2012-08-08,2.33e-05,3.78e-06,,2.3582594008439982e-05
2012-08-09,2.33e-05,3.78e-06,,2.3640938115101257e-05
2012-08-10,2.33e-05,3.78e-06,,2.3699282221762525e-05
2012-08-11,2.33e-05,3.78e-06,,2.37576263284238e-05
2012-08-12,2.33e-05,3.78e-06,,2.3815970435062598e-05
2012-08-13,2.33e-05,3.78e-06,,2.3874314541723873e-05
2012-08-14,2.33e-05,3.78e-06,,2.3932658648385148e-05
2012-08-15,2.33e-05,3.78e-06,,2.3991002755046416e-05
2012-08-16,2.33e-05,3.78e-06,,2.404934686170769e-05
2012-08-17,2.33e-05,3.78e-06,,2.410769096834649e-05
2012-08-18,2.33e-05,3.78e-06,,2.4166035075007764e-05
2012-08-19,2.33e-05,3.78e-06,,2.422437918166904e-05
2012-08-20,2.33e-05,3.78e-06,,2.4282723288330307e-05
2012-08-21,2.33e-05,3.78e-06,,2.434106739499158e-05
2012-08-22,2.33e-05,3.78e-06,,2.439941150163038e-05
2012-08-23,2.33e-05,3.78e-06,,2.4457755608291654e-05
2012-08-24,2.33e-05,3.78e-06,,2.451609971495293e-05
2012-08-25,2.33e-05,3.78e-06,,2.4574443821614197e-05
2012-08-26,2.33e-05,3.78e-06,,2.4632787928275472e-05
2012-08-27,2.33e-05,3.78e-06,,2.469113203491427e-05
2012-08-28,2.33e-05,3.78e-06,,2.4749476141575545e-05
2012-08-29,2.33e-05,3.78e-06,,2.480782024823682e-05
2012-08-30,2.33e-05,3.78e-06,,2.4866164354898088e-05
2012-08-31,2.33e-05,3.78e-06,,2.4924508461559363e-05
2012-09-01,2.33e-05,3.78e-06,,2.498285256819816e-05
2012-09-02,2.33e-05,3.78e-06,,2.5041196674859436e-05
2012-09-03,2.33e-05,3.78e-06,,2.509954078152071e-05
2012-09-04,2.33e-05,3.78e-06,,2.515788488818198e-05
2012-09-05,2.33e-05,3.78e-06,,2.5216228994843253e-05
2012-09-06,2.33e-05,3.78e-06,,2.527457310148205e-05
2012-09-07,2.33e-05,3.78e-06,,2.5332917208143326e-05
2012-09-08,2.33e-05,3.78e-06,,2.53912613148046e-05
2012-09-09,2.33e-05,3.78e-06,,2.544960542146587e-05
2012-09-10,2.33e-05,3.78e-06,,2.5507949528127144e-05
2012-09-11,2.33e-05,3.78e-06,0.00025,2.5566293634765942e-05
2012-09-12,2.33e-05,3.78e-06,,2.5624637741427217e-05
2012-09-13,2.33e-05,3.78e-06,,2.5682981848088492e-05
2012-09-14,2.33e-05,3.78e-06,,2.574132595474976e-05
2012-09-15,2.33e-05,3.78e-06,,2.5799670061411035e-05
2012-09-16,2.33e-05,3.78e-06,,2.5858014168049833e-05
2012-09-17,2.33e-05,3.78e-06,,2.5916358274711108e-05
2012-09-18,2.33e-05,3.78e-06,,2.5974702381372383e-05
2012-09-19,2.33e-05,3.78e-06,,2.603304648803365e-05
2012-09-20,2.33e-05,3.78e-06,,2.6091390594694925e-05
2012-09-21,2.33e-05,3.78e-06,,2.6149734701333723e-05
2012-09-22,2.33e-05,3.78e-06,,2.6208078807995e-05
2012-09-23,2.33e-05,3.78e-06,,2.6266422914656273e-05
2012-09-24,2.33e-05,3.78e-06,,2.632476702131754e-05
2012-09-25,2.33e-05,3.78e-06,,2.6383111127978816e-05
2012-09-26,2.33e-05,3.78e-06,,2.6441455234617614e-05
