date,price,hashrate,coins_per_block,efficiency,max_efficiency,speculation,adoption,altcoins,none,posts_count,positive,neutral,negative,optimistic_speculation,pessimistic_speculation,financial_products,scams,bitcoin_mining,other
2022-07-31,19336.1044410867,2.0484617024278374e+20,6.25,17608561676.0,0.0465,0.611065235342692,0.3308398503910235,0.2374192451547092,0.3709474742397587,0.0842418235877106,0.4046242774566474,0.4277456647398844,0.1676300578034682,0.5808525292722124,0.4375,0.3351955307262569,0.3620810055865922,0.2091447949945983,0.3119180633147114
2022-06-30,29789.42113357093,2.197e+20,6.25,17946720149.999996,0.0339,0.9415584415584416,0.2637081969829994,0.311163101604278,0.1755599472990777,0.0857284440039643,0.3579545454545454,0.4261363636363636,0.2102272727272727,0.5808525292722124,1.0,0.2681564245810056,0.3407821229050279,0.2737199077952315,0.2261405959031657
2022-05-31,38467.094,2.209090909090909e+20,6.25,17735167618.750004,0.0339,0.54673721340388,0.3493968068155952,0.0,0.4401502952227589,0.0787908820614469,0.2839506172839506,0.5123456790123457,0.2037037037037037,0.4252458189763846,0.4461273006134969,0.3312883435582822,0.3742331288343558,0.2808509018468351,0.3939161554192229
2022-04-30,46231.00475940512,1.993e+20,6.25,15909336452.63158,0.0339,0.4285714285714285,0.3856599356160375,0.2281862745098039,0.4489533011272141,0.0877106045589692,0.3,0.5333333333333333,0.1611111111111111,0.3648161499639509,0.1962719298245614,0.2280701754385964,0.4682017543859649,0.2771185979426332,0.4081384015594542
2022-03-31,44359.8712,2.011e+20,6.25,17326807243.750004,0.0339,0.4150039904229848,0.4111859368945609,0.2294610581662832,0.4249048660027528,0.087215064420218,0.3631284916201117,0.4692737430167598,0.1620111731843575,0.4742609949531363,0.3238486842105263,0.2684210526315789,0.2407894736842105,0.1067762477548576,0.4554824561403509
2022-02-28,38761.9683,1.9977777777777777e+20,6.25,18454452004.545452,0.0339,0.3246753246753247,0.5680421422300264,0.0,0.3241106719367588,0.0639246778989098,0.4166666666666667,0.4393939393939394,0.1439393939393939,0.3594114662607813,0.4143518518518518,0.1111111111111111,0.4518518518518519,0.1860890880539277,0.5169753086419754
2022-01-31,47544.4994,1.928e+20,6.25,17579108782.22222,0.0339,0.6993006993006994,0.3475321868649348,0.0,0.3158001418870984,0.0693756194251734,0.3776223776223776,0.5034965034965035,0.1188811188811188,0.7622275573129972,0.3844501718213058,0.1237113402061855,0.1834192439862543,0.3569796408632644,0.3357674684994273
2021-12-31,57173.0795,1.7972727272727272e+20,6.25,18360042322.38806,0.0339,0.7861936720997124,0.199863297016693,0.0,0.4466491586421554,0.0723488602576808,0.3758389261744966,0.4697986577181208,0.1543624161073825,0.7210627930495541,0.3378775167785235,0.3020134228187919,0.2046979865771812,0.0517375401678199,0.4496644295302013
2021-11-30,61065.0310670206,1.615e+20,6.25,17953382550.0,0.0339,0.471821756225426,0.5244500648403958,0.1256071235833783,0.2398617205158888,0.0525272547076313,0.2844036697247706,0.5688073394495413,0.146788990825688,0.3960861056751468,0.410969387755102,0.3183673469387755,0.2801020408163265,0.3461494628875335,0.4215986394557823
2021-10-31,48080.37283833829,1.452e+20,6.25,18649247852.38095,0.0339,0.7256235827664399,0.328065554580041,0.0,0.3206809293765815,0.0609514370664023,0.3571428571428571,0.5396825396825397,0.1031746031746031,0.5310428634555899,0.3157762096774194,0.4596774193548387,0.2459677419354838,0.2849684758314708,0.3714717741935484
2021-09-30,48744.6322,1.374e+20,6.25,18572789534.545456,0.0339,0.4125286478227654,0.4086566225181107,0.0,0.4702782298690227,0.0911793855302279,0.3475935828877005,0.5026737967914439,0.1497326203208556,0.413260570961874,0.2122289972899728,0.2926829268292683,0.3512872628726287,0.1626997138637363,0.4161020776874436
2021-08-31,40120.70071620807,1.1881818181818181e+20,6.25,18284464037.704914,0.0339,0.446927374301676,0.4884074533674054,0.076487019388761,0.3186786495020646,0.087215064420218,0.4078212290502793,0.4525139664804469,0.1340782122905028,0.5421290273207316,0.15625,0.1843575418994413,0.3620810055865922,0.2349748401148515,0.3509078212290503
2021-07-31,33628.67,9.805e+19,6.25,15285039002.222223,0.0339,0.4705882352941176,0.4308319991736815,0.1610726643598615,0.3635123614663256,0.0827552031714568,0.3647058823529411,0.5,0.1352941176470588,0.4978430333762204,0.2163328729281768,0.149171270718232,0.2738259668508287,0.3591303056099916,0.462707182320442
2021-06-30,36606.39,1.2214e+20,6.25,15747245196.0,0.0339,0.6334841628959276,0.3667224166630249,0.1239020495075858,0.3226441078103482,0.10802775024777,0.3619909502262443,0.4932126696832579,0.1447963800904977,0.691613765452723,0.3472838137472284,0.1330376940133038,0.3381374722838138,0.2811653753465239,0.3652069475240208
2021-05-31,57793.518868245,1.592e+20,6.25,15345084065.90909,0.0339,0.821917808219178,0.305711571072919,0.1250335750738651,0.2496194824961948,0.1070366699702675,0.2968036529680365,0.4611872146118721,0.2374429223744292,0.635640366094395,0.5618176855895196,0.1572052401746724,0.2330786026200873,0.3260003702984515,0.402292576419214
2021-04-30,58755.615177915,1.626e+20,6.25,12617334224.615385,0.0339,0.7407407407407407,0.3143526067143274,0.1448801742919389,0.3018173452956061,0.0921704658077304,0.4021164021164021,0.4179894179894179,0.1798941798941798,0.727717254521267,0.6166338582677166,0.2834645669291338,0.3602362204724409,0.203348288806195,0.410323709536308
2021-03-31,49557.936855621,1.597e+20,6.25,12556222065.079365,0.0339,0.5483405483405484,0.3193391332109505,0.1382947118241236,0.4561557605035865,0.0966303270564915,0.3434343434343434,0.5303030303030303,0.1212121212121212,0.5463256630002025,0.2479987684729064,0.2955665024630542,0.2817118226600985,0.1854142363003754,0.3988095238095238
2021-02-28,33513.441195617,1.533e+20,6.25,15054544731.111113,0.0339,0.7955182072829132,0.214006094096989,0.3221453287197231,0.3635123614663256,0.1248761149653121,0.3764705882352941,0.4431372549019607,0.1803921568627451,1.0,0.4643033596837945,0.3201581027667984,0.3767292490118577,0.1588119402741047,0.3420619235836628
2021-01-31,29300.190935827,1.468e+20,6.25,13226764911.428572,0.0339,1.0,0.0315050136315325,0.288235294117647,0.4503432494279176,0.186818632309217,0.3184210526315789,0.4973684210526315,0.1842105263157894,0.8210875882108759,0.4314738292011019,0.396694214876033,0.3886019283746557,0.1604733050159392,0.3883723599632691
2020-12-31,18855.043740295,1.4e+20,6.25,14259108113.333334,0.0339,0.9718172983479104,0.1595921950869899,0.2328431372549019,0.3072069407473134,0.1442021803766105,0.3571428571428571,0.4829931972789115,0.1598639455782313,0.9760945474080044,0.4786096256684491,0.3850267379679145,0.3805704099821747,0.0686910469743975,0.3135026737967915
2020-11-30,13735.006857626,1.318e+20,6.25,12892716322.5,0.0339,0.780107264748903,0.2392824074767698,0.1401826942381047,0.3731513083048919,0.1437066402378592,0.3583617747440273,0.4948805460750853,0.1467576791808873,0.9573234984193888,0.2347027972027972,0.409090909090909,0.3999125874125874,0.0899292021318908,0.3221153846153847
2020-10-31,10614.303326871,1.329090909090909e+20,6.25,9825595015.384615,0.0339,0.6625258799171843,0.265462966497436,0.1984228473998295,0.4248407197367499,0.1010901883052527,0.323671497584541,0.5120772946859904,0.1642512077294686,0.6762445706648847,0.3274390243902439,0.4097560975609756,0.5021341463414635,0.1376396700885313,0.2859756097560976
2020-09-30,11921.754916292,1.357e+20,6.25,16262290344.444445,0.0339,0.3055767761650114,0.4456155836107289,0.2928593897452028,0.4575680074401301,0.0911793855302279,0.2994652406417112,0.5347593582887701,0.1657754010695187,0.4002444899866968,0.2055446194225721,0.3464566929133858,0.6204068241469817,0.094129909045754,0.3663604549431321
2020-08-31,11800.389870165,1.262e+20,6.25,16579315160.714287,0.0339,0.5609114811568799,0.3639884302773393,0.4199747383616022,0.3353783231083844,0.0792864222001982,0.3619631901840491,0.4907975460122699,0.147239263803681,0.7059868087265347,0.0345293209876543,0.1666666666666666,0.5648148148148148,0.2545865410394883,0.3101851851851852
2020-07-31,9225.668161404,1.2254545454545455e+20,6.25,17735090773.684208,0.0339,0.3686635944700461,0.2865728284573337,0.2649905123339658,0.6287050023375409,0.0753221010901883,0.2516129032258064,0.5161290322580645,0.232258064516129,0.3863462834044464,0.2567622950819672,0.2754098360655738,1.0,0.1091698170783392,0.3112021857923497
2020-06-30,10177.770353698,1.097e+20,6.25,15361246589.999998,0.0339,0.4956268221574344,0.2771317482216766,0.0,0.5820763087843833,0.095639246778989,0.2346938775510204,0.5612244897959183,0.2040816326530612,0.384113729684966,0.169080604534005,0.2418136020151133,0.6722292191435768,0.1566714161797764,0.4078505457598657
2020-05-31,8832.98125113,1.0174e+20,8.125,13762313727.272728,0.0339,0.5765534913516976,0.209691453048658,0.4297678712740701,0.5329173978033405,0.1090188305252725,0.2959641255605381,0.5650224215246636,0.1390134529147982,0.5658372938216382,0.304421768707483,0.1632653061224489,0.242063492063492,0.4992203017022045,0.4367913832199547
2020-04-30,6598.287014759,1.1169e+20,12.5,13846275804.166668,0.0339,0.7630878438331855,0.1629139650668832,0.0,0.516698172652804,0.0782953419226957,0.3602484472049689,0.453416149068323,0.186335403726708,0.6361192994624588,0.4956487341772151,0.170886075949367,0.5308544303797468,0.3071518332831542,0.4505537974683545
2020-03-31,8557.504357584,1.0812e+20,12.5,12721628740.625002,0.02779677419354839,0.9467455621301776,0.1514200663927144,0.0810128785241907,0.3656633221850613,0.0822596630327056,0.4201183431952662,0.4023668639053254,0.1775147928994082,0.7261578604044358,0.7103174603174602,0.2476190476190476,0.3630952380952381,0.0735575581490783,0.4342592592592593
2020-02-29,9386.105651619,1.0974e+20,12.5,14763421717.142857,0.0253,0.5346700083542189,0.3129091385179365,0.1601307189542483,0.4725824222391727,0.0832507433102081,0.3450292397660818,0.4678362573099415,0.1871345029239766,0.3954913817927517,0.2015765765765765,0.1261261261261261,0.4579579579579579,0.2314455096254475,0.4191691691691692
2020-01-31,7213.918462217,1.0674e+20,12.5,12601124128.57143,0.0253,0.661505981703026,0.3020582396623086,0.2697768762677484,0.3629613764546298,0.0991080277502477,0.3399014778325123,0.4729064039408867,0.1871921182266009,0.4665437302423603,0.1882512019230769,0.1153846153846153,0.3849158653846154,0.1343866836369422,0.4697516025641026
2019-12-31,7417.184161887,9.808e+19,12.5,13043245754.90196,0.0253,0.7335907335907336,0.2450466269605865,0.0616719660837307,0.4175479827653741,0.1085232903865213,0.3423423423423423,0.509009009009009,0.1486486486486486,0.6586499721068617,0.1518665158371041,0.2850678733031674,0.414027149321267,0.1213109537825153,0.4294871794871795
2019-11-30,9225.753942278,9.188e+19,12.5,13109859684.415585,0.0253,0.6477732793522267,0.3144636427294345,0.2771493212669683,0.3560406031801912,0.1209117938553022,0.3441295546558704,0.5101214574898786,0.145748987854251,0.467442658431652,0.3448940269749518,0.2543352601156069,0.3526011560693641,0.1169977265164693,0.4356936416184971
2019-10-31,8294.743596648,9.635454545454545e+19,12.5,12427573686.842104,0.0253,0.5961754780652418,0.3469613488831893,0.5390226956924501,0.3087983567271482,0.1243805748265609,0.3188976377952756,0.5354330708661418,0.1456692913385826,0.475817724350014,0.2283163265306122,0.4230055658627086,0.4102504638218924,0.1265509494199108,0.3832714904143476
2019-09-30,9716.721909689,8.856e+19,12.5,12631930803.846153,0.0253,0.5238095238095238,0.260872110038045,0.4563725490196078,0.5017713365539452,0.0877106045589692,0.3166666666666666,0.5111111111111111,0.1722222222222222,0.3415525114155251,0.5836956521739131,0.3304347826086956,0.3757246376811594,0.0863210587053939,0.4855072463768116
2019-08-31,10365.984725445,7.361e+19,12.5,11727269339.215685,0.0253,0.4535147392290249,0.2320749195200467,0.5795206971677559,0.5784832451499118,0.0921704658077304,0.3227513227513227,0.4603174603174603,0.2063492063492063,0.3746760459089227,0.2721283783783784,0.1783783783783784,0.6388513513513514,0.1870147293104894,0.4074324324324325
2019-07-31,10638.003271271,6.58e+19,12.5,10165934158.974358,0.0253,0.5618649133293485,0.2481402977727653,0.6874230863893673,0.4475168273603783,0.1169474727452923,0.2803347280334728,0.5230125523012552,0.1924686192468619,0.5155666251556663,0.1618026859504132,0.1487603305785124,0.3465909090909091,0.0362862905638124,0.5191115702479339
2019-06-30,8596.109824225,5.69e+19,12.5,9473181157.37705,0.0253,0.5582922824302136,0.3777158830593481,0.1573698444895199,0.3642623132878005,0.1278493557978196,0.3448275862068966,0.4865900383141762,0.1685823754789272,0.4177179268890437,0.2528248587570621,0.3615819209039548,0.4738700564971752,0.0775380396785055,0.4048179535467671
